,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
301,370,가문의 영광4 - 가문의 수난,정태원,넥스트엔터테인먼트월드,2011-09-07,장편,한국,537,17762035500,2363955,"4,095,559,500","516,319",코미디,15세관람가,일반영화,2011,9,가을,159724465,0,"['김수미', '신현준', '탁재훈', '임형준', '정준하', '현영']",4.16
302,371,블라인드,안상훈,넥스트엔터테인먼트월드,2011-08-10,장편,한국,404,18361430500,2362906,"5,974,758,500","736,580",스릴러,청소년관람불가,일반영화,2011,8,여름,159724465,0,"['김하늘', '유승호']",8.08
303,372,박열,이준익,플러스엠 엔터테인먼트,2017-06-28,장편,한국,1176,18093543795,2359174,"4,921,077,395","623,230",드라마,12세관람가,일반영화,2017,6,여름,219876227,0,"['이제훈', '최희서', '김인우']",8.12
304,377,미인도,전윤수,씨제이이엔엠,2008-11-13,장편,한국,463,15531621371,2325715,"4,979,210,500","709,649",사극,청소년관람불가,일반영화,2008,11,가을,147428639,0,"['김규리', '김영호', '김남길', '추자현']",6.37
305,378,라스트 갓파더,심형래,씨제이이엔엠,2010-12-29,장편,한국,547,16832542997,2316099,"4,836,322,500","633,176",코미디,12세관람가,일반영화,2010,12,겨울,147759214,0,"['심형래', '하비 케이틀', '마이클 리스폴리', '제이슨 미웨스', '조셀린 도나휴']",6.24
306,380,모아나,론 클레멘츠,월트디즈니스튜디오스코리아,2017-01-12,장편,미국,953,18055062307,2310054,"4,735,422,707","572,295",애니메이션,전체관람가,일반영화,2017,1,겨울,219876227,0,"['드웨인 존슨', '알란 터딕', '아우이 크라발호', '저메인 클레멘트', '니콜 셰르징거', '테무에라 모리슨', '레이첼 하우스']",9.18
307,381,테이큰 2,올리비에 메가턴,이십세기폭스코리아,2012-09-27,장편,프랑스,682,17581098553,2308596,"5,503,312,053","692,896",액션,청소년관람불가,일반영화,2012,9,가을,194890587,0,"['리암 니슨', '매기 그레이스', '팜케 얀센', '라드 세르베드지야']",6.99
308,382,하녀,임상수,싸이더스,2010-05-13,장편,한국,577,17310669976,2304487,"5,832,848,500","740,713",스릴러,청소년관람불가,일반영화,2010,5,봄,147759214,0,"['전도연', '이정재', '윤여정', '서우']",5.72
309,383,메이즈 러너: 데스 큐어,웨스 볼,이십세기폭스코리아,2018-01-17,장편,미국,1090,18902873104,2299732,"5,015,312,604","582,686",액션,12세관람가,일반영화,2018,1,겨울,216385269,0,"['딜런 오브라이언', '토마스 생스터', '이기홍', '카야 스코델라리오']",7.85
310,384,분노의 질주: 더 얼티메이트,저스틴 린,유니버설픽쳐스인터내셔널 코리아,2021-05-19,장편,미국,2297,22059658060,2292415,"5,325,279,420","542,395",액션,12세관람가,일반영화,2021,5,봄,60531087,1,"['빈 디젤', '샤를리즈 테론', '미셸 로드리게즈', '조다나 브류스터', '존 시나', '성 강']",7.3
311,386,맘마미아!2,올 파커,유니버설픽쳐스인터내셔널 코리아,2018-08-08,장편,미국,750,19532365003,2285143,"6,377,571,153","732,343",뮤지컬,12세관람가,일반영화,2018,8,여름,216385269,0,"['아만다 사이프리드', '릴리 제임스', '메릴 스트립', '피어스 브로스넌', '제레미 어바인', '콜린 퍼스', '휴 스키너', '스텔란 스카스가드', '조쉬 딜란']",8.97
312,387,호빗: 스마우그의 폐허,피터 잭슨,워너브러더스 코리아,2013-12-12,장편,미국,811,17850613316,2282744,"3,736,656,816","471,461",어드벤처,12세관람가,일반영화,2013,12,겨울,213351030,0,"['휴고 위빙', '마틴 프리먼', '루크 에반스', '베네딕트 컴버배치', '이안 맥켈런', '리처드 아미티지', '케이트 블란쳇', '올랜도 블룸', '앤디 서키스', '크리스토퍼 리', '에반젤린 릴리']",8.5
313,390,미니언즈2,카일 발다,유니버설픽쳐스인터내셔널 코리아,2022-07-20,장편,미국,1394,21999556172,2269024,"4,467,034,398","436,111",애니메이션,전체관람가,일반영화,2022,7,여름,112805094,1,"['스티브 카렐', '타라지 P. 헨슨', '루시 로리스', '장 끌로드 반담', '양자경']",7.65
314,391,컨저링,제임스 완,워너브러더스 코리아,2013-09-17,장편,미국,553,16353225777,2262758,"4,503,892,277","593,487",공포(호러),15세관람가,일반영화,2013,9,가을,213351030,0,"['베라 파미가', '매켄지 포이', '패트릭 윌슨', '조이 킹', '릴리 테일러', '론 리빙스턴']",7.86
315,392,슈렉 포에버,마이크 미첼,씨제이이엔엠,2010-07-01,장편,미국,561,23178925617,2261356,"8,349,179,500","767,056",애니메이션,전체관람가,일반영화,2010,7,여름,147759214,0,"['마이크 마이어스', '에디 머피', '카메론 디아즈', '안토니오 반데라스']",8.03
316,394,이글 아이,D.J. 카루소,씨제이이엔엠,2008-10-09,장편,미국,330,14577167667,2258369,"4,745,696,667","695,165",액션,12세관람가,일반영화,2008,10,가을,147428639,0,"['샤이아 라보프', '미셸 모나한']",7.97
317,395,배트맨 대 슈퍼맨: 저스티스의 시작,잭 스나이더,워너브러더스 코리아,2016-03-24,장편,미국,1709,18906246428,2256913,"5,864,824,079","663,637",액션,12세관람가,일반영화,2016,3,봄,217026182,0,"['헨리 카빌', '벤 애플렉', '에이미 아담스', '로렌스 피시번', '제시 아이젠버그', '제레미 아이언스', '홀리 헌터', '갤 가돗', '로렌 코핸', '제프리 딘 모건', '제이슨 모모아', '에즈라 밀러', '다이안 레인']",6.86
318,396,레디 플레이어 원,스티븐 스필버그,워너브러더스 코리아,2018-03-28,장편,미국,1079,19933108071,2254430,"7,259,199,621","763,259",액션,12세관람가,일반영화,2018,3,봄,216385269,0,"['올리비아 쿡', '벤 멘델슨', '타이 쉐리던', '사이먼 페그', '마크 라이런스', 'T.J. 밀러']",8.53
319,398,배틀쉽,피터 버그,유니버설픽쳐스인터내셔널 코리아,2012-04-11,장편,미국,736,16545921500,2241687,"4,666,555,500","597,715",SF,12세관람가,일반영화,2012,4,봄,194890587,0,"['테일러 키취', '리암 니슨', '리아나', '브룩클린 데커', '알렉산더 스카스가드']",7.41
320,400,셜록홈즈 : 그림자 게임,가이 리치,워너브러더스 코리아,2011-12-21,장편,미국,370,16670913500,2239156,"6,013,564,500","774,620",액션,15세관람가,일반영화,2011,12,겨울,159724465,0,"['로버트 다우니 주니어', '주드 로']",8.0
321,401,박쥐,박찬욱,씨제이이엔엠,2009-04-30,장편,한국,462,15051788827,2237271,"5,232,105,000","741,819",공포(호러),청소년관람불가,일반영화,2009,4,봄,155398654,0,"['송강호', '김옥빈']",6.34
322,402,7광구,김지훈,씨제이이엔엠,2011-08-04,장편,한국,812,19314027000,2232179,"4,908,554,500","528,995",SF,15세관람가,일반영화,2011,8,여름,159724465,0,"['하지원', '안성기', '오지호', '박철민', '송새벽']",3.34
323,403,타짜: 원 아이드 잭,권오광,롯데컬처웍스롯데엔터테인먼트,2019-09-11,장편,한국,1429,19673441214,2227671,"4,585,277,834","513,548",범죄,청소년관람불가,일반영화,2019,9,가을,226678777,0,"['박정민', '류승범', '최유화']",5.37
324,407,셜록 홈즈,가이 리치,워너브러더스 코리아,2009-12-23,장편,미국,377,16207513113,2207751,"5,705,938,500","739,965",미스터리,12세관람가,일반영화,2009,12,겨울,155398654,0,"['로버트 다우니 주니어', '주드 로', '레이첼 맥아담스', '마크 스트롱']",8.19
325,409,007 퀀텀 오브 솔러스,마크 포스터,한국소니픽쳐스릴리징브에나비스타영화,2008-11-05,장편,미국,518,14366688333,2201300,"4,929,184,833","717,142",액션,15세관람가,일반영화,2008,11,가을,147428639,0,"['다니엘 크레이그', '올가 쿠릴렌코', '마티유 아말릭', '주디 덴치']",7.1
326,411,마당을 나온 암탉,오성윤,롯데엔터테인먼트,2011-07-28,장편,한국,345,14656535500,2199048,"3,749,312,000","538,167",애니메이션,전체관람가,일반영화,2011,7,여름,159724465,0,"['문소리', '유승호', '최민식', '박철민', '김상현']",8.88
327,413,싱크홀,김지훈,쇼박스,2021-08-11,장편,한국,1603,21395652690,2195683,"3,909,551,320","395,724",코미디,12세관람가,일반영화,2021,8,여름,60531087,1,"['차승원', '김성균', '이광수', '김혜준', '권소현']",6.36
328,414,악의 연대기,백운학,씨제이이엔엠,2015-05-14,장편,한국,776,17360123332,2192243,"4,131,865,932","498,114",스릴러,15세관람가,일반영화,2015,5,봄,217299523,0,"['손현주', '마동석', '최다니엘', '박서준']",7.59
329,415,강남 1970,유하,쇼박스,2015-01-21,장편,한국,841,17717971499,2192172,"4,859,661,899","586,992",액션,청소년관람불가,일반영화,2015,1,겨울,217299523,0,"['이민호', '김래원', '정진영']",7.16
330,418,이상한 나라의 앨리스,팀 버튼,한국소니픽쳐스릴리징브에나비스타영화,2010-03-04,장편,미국,401,20661000236,2182365,"7,781,819,000","760,628",판타지,전체관람가,일반영화,2010,3,봄,147759214,0,"['조니 뎁', '앤 해서웨이', '헬레나 본햄 카터', '크리스핀 글로버', '미아 와시코브스카']",7.56
331,419,맨 오브 스틸,잭 스나이더,워너브러더스 코리아,2013-06-13,장편,미국,998,17092964063,2182227,"6,028,385,063","720,823",SF,12세관람가,일반영화,2013,6,여름,213351030,0,"['에이미 아담스', '러셀 크로우', '헨리 카빌', '케빈 코스트너', '다이안 레인', '마이클 섀넌', '안체 트라우', '아예렛 주러']",7.93
332,420,황해,나홍진,쇼박스,2010-12-22,장편,한국,618,16765970362,2167426,"5,751,617,500","714,591",스릴러,청소년관람불가,일반영화,2010,12,겨울,147759214,0,"['하정우', '김윤석', '조성하']",7.94
333,421,원더 우먼,팻티 젠킨스,워너브러더스 코리아,2017-05-31,장편,미국,1034,17468588886,2165401,"5,360,314,986","639,541",액션,12세관람가,일반영화,2017,5,봄,219876227,0,"['갤 가돗', '크리스 파인']",7.69
334,422,초능력자,김민석,넥스트엔터테인먼트월드,2010-11-10,장편,한국,622,15618440958,2164805,"4,771,902,000","623,616",SF,15세관람가,일반영화,2010,11,가을,147759214,0,"['강동원', '고수', '정은채']",6.71
335,423,내 사랑 내 곁에,박진표,씨제이이엔엠,2009-09-24,장편,한국,474,15764312409,2160265,"4,551,271,500","592,412",드라마,12세관람가,일반영화,2009,9,가을,155398654,0,"['하지원', '김명민']",7.04
336,424,극장판 귀멸의 칼날: 무한열차편,소토자키 하루오,워터홀컴퍼니,2021-01-27,장편,일본,380,20656041700,2151861,"5,127,417,970","512,597",애니메이션,15세관람가,일반영화,2021,1,겨울,60531087,1,"['하나에 나츠키', '키토 아카리', '이경태', '김연우', '김지율', '이호산', '장민혁', '김현욱', '전태열']",9.27
337,425,신의 한 수: 귀수편,리건,씨제이이엔엠,2019-11-07,장편,한국,1246,18390955050,2146764,"4,084,690,170","463,426",범죄,15세관람가,일반영화,2019,11,가을,226678777,0,"['권상우', '김희원', '김성균']",7.76
338,426,마이 웨이,강제규,에스케이텔레콤,2011-12-21,장편,한국,645,15994803000,2142622,"4,281,032,000","548,651",전쟁,15세관람가,일반영화,2011,12,겨울,159724465,0,"['장동건', '오다기리 죠', '판빙빙']",7.2
339,427,겟 아웃,조던 필,유니버설픽쳐스인터내셔널 코리아,2017-05-17,장편,미국,945,17431570075,2138146,"5,334,272,375","630,367",공포(호러),15세관람가,일반영화,2017,5,봄,219876227,0,"['브래드리 휘트포드', '앨리슨 윌리암스', '캐서린 키너', '다니엘 칼루야']",8.31
340,428,나의 사랑 나의 신부,임찬상,씨네그루다우기술,2014-10-08,장편,한국,629,16592056305,2135614,"4,663,682,705","571,741",멜로/로맨스,15세관람가,일반영화,2014,10,가을,215068958,0,"['조정석', '신민아']",7.96
341,431,베놈 2: 렛 데어 비 카니지,앤디 서키스,소니픽쳐스엔터테인먼트코리아극장배급지점,2021-10-13,장편,미국,1998,21116442890,2123652,"5,215,485,700","507,629",액션,15세관람가,일반영화,2021,10,가을,60531087,1,"['톰 하디', '미셸 윌리엄스']",6.02
342,432,세븐 데이즈,원신연,프라임엔터테인먼트,2007-11-14,장편,한국,297,0,2120741,"38,146,000","713,941",스릴러,청소년관람불가,일반영화,2007,11,가을,152022992,0,"['김윤진', '김미숙', '박희순']",9.06
343,433,굿바이 싱글,김태곤,쇼박스,2016-06-29,장편,한국,841,16912706195,2108273,"4,380,827,515","527,830",코미디,15세관람가,일반영화,2016,6,여름,217026182,0,"['김혜수', '마동석', '김현수']",8.1
344,434,블랙 팬서: 와칸다 포에버,라이언 쿠글러,월트디즈니스튜디오스코리아,2022-11-09,장편,미국,2571,22204998504,2105834,"6,358,592,927","567,798",액션,12세관람가,일반영화,2022,11,가을,112805094,1,"['레티티아 라이트', '다나이 구리라', '루피타 뇽', '테노치 우에르타 메히아']",6.03
345,435,이클립스,데이빗 슬레이드,넥스트엔터테인먼트월드,2010-07-07,장편,미국,535,15192541723,2105050,"4,906,227,000","648,625",판타지,12세관람가,일반영화,2010,7,여름,147759214,0,"['크리스틴 스튜어트', '로버트 패틴슨', '테일러 로트너']",7.37
346,440,명당,박희곤,플러스엠 엔터테인먼트,2018-09-19,장편,한국,1117,17900775524,2087474,"4,530,609,774","518,726",사극,12세관람가,일반영화,2018,9,가을,216385269,0,"['조승우', '지성', '김성균', '문채원', '유재명', '박충선', '백윤식']",7.06
347,441,논스톱,자움 콜렛 세라,넥스트엔터테인먼트월드,2014-02-27,장편,미국,582,16066174940,2084457,"4,940,277,040","611,415",액션,15세관람가,일반영화,2014,2,겨울,215068958,0,"['리암 니슨', '줄리안 무어', '미셀 도커리']",8.62
348,442,내부자들: 디 오리지널,우민호,쇼박스,2015-12-31,장편,한국,838,16973885275,2083999,"4,701,340,971","564,863",범죄,청소년관람불가,일반영화,2015,12,겨울,217299523,0,"['이병헌', '조승우', '백윤식']",9.05
349,443,쩨쩨한 로맨스,김정훈,롯데엔터테인먼트,2010-12-01,장편,한국,463,15901620661,2080574,"5,725,361,000","716,536",코미디,청소년관람불가,일반영화,2010,12,겨울,147759214,0,"['이선균', '최강희']",8.52
350,444,장화신은 고양이,크리스 밀러,씨제이이엔엠,2012-01-12,장편,미국,593,17601188500,2080154,"5,630,702,000","606,226",애니메이션,전체관람가,일반영화,2012,1,겨울,194890587,0,"['안토니오 반데라스', '셀마 헤이엑', '자흐 갈리피아나키스']",8.39
351,445,인투 더 스톰,스티븐 쿼일,워너브러더스 코리아,2014-08-28,장편,미국,585,16155930332,2078492,"3,815,945,232","472,848",액션,12세관람가,일반영화,2014,8,여름,215068958,0,"['리처드 아미티지', '사라 웨인 콜리스', '맷 월쉬', '제레미 섬터']",8.24
352,446,로건,제임스 맨골드,월트디즈니스튜디오스코리아,2017-03-01,장편,미국,954,17590962723,2070084,"5,779,445,923","655,286",액션,청소년관람불가,일반영화,2017,3,봄,219876227,0,['휴 잭맨'],9.08
353,448,눈에는 눈 이에는 이,곽경택,롯데엔터테인먼트,2008-07-31,장편,한국,445,13414023500,2058764,"4,139,247,500","601,154",범죄,15세관람가,일반영화,2008,7,여름,147428639,0,"['한석규', '차승원']",7.89
354,449,뷰티 인사이드,백,넥스트엔터테인먼트월드,2015-08-20,장편,한국,648,16152717131,2053947,"5,031,538,031","611,979",판타지,12세관람가,일반영화,2015,8,여름,217299523,0,"['한효주', '김대명', '도지한', '배성우', '박신혜', '이범수', '박서준', '김상호', '천우희', '우에노 주리', '이재준', '김민재', '이현우', '조달환', '이진욱', '홍다미', '서강준', '김희원', '이동욱', '고아성', '김주혁', '유연석']",7.79
