,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
658,882,전국노래자랑,이종필,롯데엔터테인먼트,2013-05-01,장편,한국,581,6606589000,963634,"1,536,557,000","217,914",코미디,12세관람가,일반영화,2013,5,봄,213351030,0,"['김인권', '류현경', '김수미', '오광록', '유연석', '이초희', '오현경', '김중기']",8.01
659,884,스타워즈: 라스트 제다이,라이언 존슨,월트디즈니스튜디오스코리아,2017-12-14,장편,미국,1107,8666688961,959577,"3,358,015,861","335,664",액션,12세관람가,일반영화,2017,12,겨울,219876227,0,"['데이지 리들리', '마크 해밀', '오스카 아이삭', '아담 드라이버', '캐리 피셔', '존 보예가']",6.32
660,885,나랏말싸미,조철현,플러스엠 엔터테인먼트,2019-07-24,장편,한국,1211,7871240823,958775,"1,862,210,553","222,884",사극,전체관람가,일반영화,2019,7,여름,226678777,0,"['송강호', '박해일', '전미선']",3.37
661,886,백야행,박신우,시네마서비스,2009-11-19,장편,한국,398,7170684217,956767,"2,633,582,000","334,942",멜로/로맨스,청소년관람불가,일반영화,2009,11,가을,155398654,0,"['호리키타 마키', '코라 켄고', '후나코시 에이이치로']",6.82
662,887,잭 더 자이언트 킬러,브라이언 싱어,워너브러더스 코리아,2013-02-28,장편,미국,507,7376481000,956154,"2,098,720,500","250,941",판타지,12세관람가,일반영화,2013,2,겨울,213351030,0,"['스탠리 투치', '이완 맥그리거', '빌 나이', '니콜라스 홀트', '엘리너 톰린슨', '이안 맥쉐인']",7.72
663,888,미드웨이,롤랜드 에머리히,누리픽쳐스,2019-12-31,장편,미국,842,8211133530,955294,"2,185,606,380","247,388",액션,15세관람가,일반영화,2019,12,겨울,226678777,0,"['루크 에반스', '패트릭 윌슨', '에드 스크레인', '아론 에크하트']",8.8
664,889,허삼관,하정우,넥스트엔터테인먼트월드,2015-01-14,장편,한국,621,7405415569,955175,"1,879,461,269","232,983",드라마,12세관람가,일반영화,2015,1,겨울,217299523,0,"['하정우', '하지원']",7.54
665,891,스텝업4 : 레볼루션,스콧 스피어,롯데엔터테인먼트,2012-08-15,장편,미국,281,7157894000,953871,"2,323,462,500","290,400",멜로/로맨스,12세관람가,일반영화,2012,8,여름,194890587,0,"['라이언 구즈먼', '캐서린 맥코믹']",8.78
666,892,발신제한,김창주,씨제이이엔엠,2021-06-23,장편,한국,1010,9085720540,952386,"1,676,960,270","175,048",스릴러,15세관람가,일반영화,2021,6,여름,60531087,1,"['조우진', '이재인', '진경']",6.16
667,893,트랜스포터-라스트 미션,올리비에 메가턴,시너지하우스 ,2009-01-08,장편,프랑스,266,6336730334,951855,"1,808,765,000","258,105",액션,15세관람가,일반영화,2009,1,겨울,155398654,0,"['제이슨 스타뎀', '나탈리아 루다코바']",7.58
668,894,불한당: 나쁜 놈들의 세상,변성현,씨제이이엔엠,2017-05-17,장편,한국,860,7654331125,951797,"2,109,269,425","254,366",범죄,청소년관람불가,일반영화,2017,5,봄,219876227,0,"['설경구', '임시완']",6.53
669,895,그는 당신에게 반하지 않았다,켄 콰피스,넥스트엔터테인먼트월드,2009-02-12,장편,미국,354,6471531867,949324,"3,146,805,500","446,348",멜로/로맨스,15세관람가,일반영화,2009,2,겨울,155398654,0,"['벤 애플렉', '제니퍼 애니스톤', '드류 베리모어', '제니퍼 코넬리', '케빈 코넬리', '브래들리 쿠퍼', '지니퍼 굿윈', '스칼릿 조핸슨', '저스틴 롱']",7.89
670,897,새미의 어드벤쳐,벤 스타센,씨제이이엔엠,2010-12-15,장편,기타,311,8919480155,946615,"2,211,410,500","218,696",애니메이션,전체관람가,일반영화,2010,12,겨울,147759214,0,"['멜라니 그리피스', '이사벨 퍼만', '유리 로웬탈']",8.99
671,899,GP 506,공수창,쇼박스,2008-04-03,장편,한국,355,6316842000,945185,"2,001,912,500","284,443",공포(호러),청소년관람불가,일반영화,2008,4,봄,147428639,0,"['천호진', '조현재', '이영훈', '이정헌']",7.03
672,900,월터의 상상은 현실이 된다,벤 스틸러,글뫼 ,2013-12-31,장편,미국,378,6877576799,941672,"2,822,983,799","371,403",어드벤처,12세관람가,일반영화,2013,12,겨울,213351030,0,"['벤 스틸러', '크리스틴 위그', '숀 펜', '셜리 맥클레인']",8.76
673,901,크루즈 패밀리,커크 드 미코,씨제이이엔엠,2013-05-16,장편,미국,525,6540060500,941615,"1,762,804,500","238,425",애니메이션,전체관람가,일반영화,2013,5,봄,213351030,0,"['엠마 스톤', '라이언 레이놀즈', '니콜라스 케이지']",9.24
674,904,미 비포 유,테아 샤록,워너브러더스 코리아,2016-06-01,장편,미국,481,7618156490,939658,"2,857,730,290","343,297",멜로/로맨스,12세관람가,일반영화,2016,6,여름,217026182,0,"['에밀리아 클라크', '샘 클라플린']",8.51
675,908,뽀로로 극장판 슈퍼썰매 대모험,박영균,넥스트엔터테인먼트월드,2013-01-23,장편,한국,459,6819979500,929985,"1,575,195,500","201,918",애니메이션,전체관람가,일반영화,2013,1,겨울,213351030,0,"['이선', '이미자', '김환진', '함수정', '홍소영', '조현정', '정미숙']",8.65
676,909,애나벨,존 R. 레오네티,워너브러더스 코리아,2014-10-02,장편,미국,464,7081566943,925813,"1,769,522,843","222,596",공포(호러),15세관람가,일반영화,2014,10,가을,215068958,0,"['알프리 우다드', '<b>애나벨</b> 월리스', '에릭 라딘', '워드 호튼', '토니 아멘돌라']",6.86
677,910,보스 베이비 2,톰 맥그라스,유니버설픽쳐스인터내셔널 코리아,2021-07-21,장편,미국,1343,8292685050,925238,"1,552,488,780","167,011",애니메이션,전체관람가,일반영화,2021,7,여름,60531087,1,"['알렉 볼드윈', '에이미 세다리스', '제임스 마스던']",8.93
678,913,슈퍼배드 2,크리스 리노드,유니버설픽쳐스인터내셔널 코리아,2013-09-12,장편,미국,421,6359208000,925108,"1,797,102,000","244,423",애니메이션,전체관람가,일반영화,2013,9,가을,213351030,0,"['스티브 카렐', '미란다 코스그로브']",8.82
679,916,매그니피센트 7,안톤 후쿠아,유니버설픽쳐스인터내셔널 코리아,2016-09-14,장편,미국,579,7633490421,921317,"2,113,986,651","247,071",액션,15세관람가,일반영화,2016,9,가을,217026182,0,"['크리스 프랫', '에단 호크', '덴젤 워싱턴', '빈<b>센트</b> 도노프리오', '맷 보머', '피터 사스가드', '캠 지갠뎃', '헤일리 베넷', '이병헌', '비니 존스', '마누엘 가르시아 룰포', '마틴 센스마이어']",7.92
680,918,갓 오브 이집트,알렉스 프로야스,시네마서비스,2016-03-03,장편,미국,618,7610472624,918678,"2,186,618,975","251,912",어드벤처,12세관람가,일반영화,2016,3,봄,217026182,0,"['제라드 버틀러', '브렌튼 스웨이츠', '제프리 러쉬', '니콜라이 코스터-왈도']",7.39
681,919,주먹왕 랄프,리치 무어,월트디즈니스튜디오스코리아,2012-12-19,장편,미국,361,6589435500,918183,"1,831,749,500","239,435",애니메이션,전체관람가,일반영화,2012,12,겨울,194890587,0,"['존 C. 라일리', '잭 맥브레이어', '제인 린치', '사라 실버맨']",9.35
682,921,투어리스트,플로리안 헨켈 폰 도너스마르크,한국소니픽쳐스릴리징브에나비스타영화,2010-12-09,장편,미국,439,6834421095,915359,"2,678,458,500","343,506",드라마,15세관람가,일반영화,2010,12,겨울,147759214,0,"['안젤리나 졸리', '조니 뎁']",6.13
683,922,크로싱,김태균,벤티지홀딩스,2008-06-26,장편,한국,303,5657365667,907255,"1,934,661,500","299,446",드라마,12세관람가,일반영화,2008,6,여름,147428639,0,"['차인표', '신명철']",9.03
684,926,월요일이 사라졌다,토미 위르콜라,스마일이엔티,2018-02-22,장편,영국,355,7489885100,903175,"2,030,565,300","239,886",액션,15세관람가,독립/예술영화,2018,2,겨울,216385269,0,"['누미 라파스', '윌렘 대포', '글렌 클로즈']",8.34
685,928,데시벨,황인호,마인드마크,2022-11-16,장편,한국,1152,8852646146,901427,"1,865,270,490","183,955",액션,12세관람가,일반영화,2022,11,가을,112805094,1,"['김래원', '이종석', '정상훈']",7.36
686,929,점쟁이들,신정원,넥스트엔터테인먼트월드,2012-10-03,장편,한국,479,6345293500,900054,"1,468,531,000","198,356",코미디,15세관람가,일반영화,2012,10,가을,194890587,0,"['김수로', '강예원', '이제훈', '곽도원', '김윤혜', '양경모']",5.84
687,930,정직한 후보2,장유정,넥스트엔터테인먼트월드,2022-09-28,장편,한국,1318,8446139162,899684,"1,874,805,158","196,659",코미디,12세관람가,일반영화,2022,9,가을,112805094,1,"['라미란', '김무열', '윤경호']",6.01
688,931,더 배트맨,맷 리브스,워너브러더스 코리아,2022-03-01,장편,미국,2370,9252877980,897836,"3,468,610,850","321,562",액션,15세관람가,일반영화,2022,3,봄,112805094,1,"['로버트 패틴슨', '앤디 서키스', '조 크라비츠', '폴 다노']",7.21
689,932,인랑,김지운,워너브러더스 코리아,2018-07-25,장편,한국,1085,6994748173,897548,"1,768,239,473","216,427",SF,15세관람가,일반영화,2018,7,여름,216385269,0,"['강동원', '한효주', '정우성', '김무열']",3.87
690,934,결백,박상현,소니픽쳐스엔터테인먼트코리아극장배급지점,2020-06-10,장편,한국,1112,7858099340,893855,"1,911,700,700","217,456",드라마,15세관람가,일반영화,2020,6,여름,59523967,1,"['신혜선', '배종옥', '허준호']",7.65
691,935,신비아파트 극장판 하늘도깨비 대 요르문간드,변영규,씨제이이엔엠,2019-12-19,장편,한국,841,7046110380,893221,"902,370,720","108,157",애니메이션,전체관람가,일반영화,2019,12,겨울,226678777,0,"['조현정', '양정화', '김영은', '김채하']",8.52
692,936,타이탄의 분노,조나단 리브스만,워너브러더스 코리아,2012-03-29,장편,미국,535,7591124500,893027,"2,199,173,000","239,530",액션,12세관람가,일반영화,2012,3,봄,194890587,0,"['샘 워싱턴', '리암 니슨', '랄프 파인즈', '로자먼드 파이크', '대니 휴스턴']",6.87
693,939,그것,안드레스 무시에티,워너브러더스 코리아,2017-09-06,장편,미국,837,7331422607,888386,"1,958,970,207","224,114",공포(호러),15세관람가,일반영화,2017,9,가을,219876227,0,"['빌 스카스가드', '제이든 마텔']",6.92
694,940,몬스터 호텔,젠디 타타코브스키,월트디즈니스튜디오스코리아,2013-01-17,장편,미국,489,6080221500,884885,"1,313,395,000","178,356",애니메이션,전체관람가,일반영화,2013,1,겨울,213351030,0,"['아담 샌들러', '스티브 부세미', '프란 드레셔', '앤디 샘버그']",8.23
695,941,씽2게더,가스 제닝스,유니버설픽쳐스인터내셔널 코리아,2022-01-05,장편,미국,1251,8186997050,883973,"2,125,890,820","221,209",애니메이션,전체관람가,일반영화,2022,1,겨울,112805094,1,"['스칼릿 조핸슨', '태런 에저튼', '리즈 위더스푼', '매튜 맥커너히', '토리 켈리', '보노', '퍼렐 윌리엄스']",9.37
696,943,아이스 에이지 3: 공룡시대,마이크 트메이어,이십세기폭스코리아,2009-08-12,장편,미국,367,6189838667,877398,"1,823,491,500","239,234",애니메이션,전체관람가,일반영화,2009,8,여름,155398654,0,"['존 레귀자모', '데니스 리어리', '퀸 라티파', '레이 로마노', '크리스 웨지']",8.77
697,944,메가마인드,톰 맥그라스,씨제이이엔엠,2011-01-13,장편,미국,414,8688175500,875481,"3,275,217,500","304,441",애니메이션,전체관람가,일반영화,2011,1,겨울,159724465,0,"['윌 페렐', '티나 페이', '조나 힐', '브래드 피트', '김수로']",8.79
698,945,극장판 헬로카봇 : 백악기 시대,김진철,넥스트엔터테인먼트월드,2018-08-01,장편,한국,758,6542619500,874967,"1,092,117,400","140,632",애니메이션,전체관람가,일반영화,2018,8,여름,216385269,0,"['이지현', '김용준', '양정화']",9.23
699,947,디스 민즈 워,맥지,이십세기폭스코리아,2012-02-29,장편,미국,351,6661435000,873396,"2,606,658,000","326,981",액션,15세관람가,일반영화,2012,2,겨울,194890587,0,"['리즈 위더스푼', '크리스 파인', '톰 하디']",8.2
700,948,스카이 라인,그렉 스트로즈,화앤담이엔티,2010-11-24,장편,미국,431,6414538349,873079,"1,942,653,500","250,264",액션,12세관람가,일반영화,2010,11,가을,147759214,0,"['에릭 벌포', '스카티 톰슨']",6.27
701,949,고死 두 번째 이야기: 교생실습,유선동,넥스트엔터테인먼트월드,2010-07-28,장편,한국,320,5901045987,872594,"1,154,161,500","162,101",공포(호러),15세관람가,일반영화,2010,7,여름,147759214,0,"['김수로', '황정음', '윤시윤', '지연', '박은빈']",4.73
702,950,열한시,김현석,씨제이이엔엠,2013-11-28,장편,한국,512,6097792000,870785,"1,703,900,000","230,557",스릴러,15세관람가,일반영화,2013,11,가을,213351030,0,"['정재영', '최다니엘', '김옥빈']",6.44
703,951,1917,샘 멘데스,스마일이엔티,2020-02-19,장편,미국,932,7872002760,870451,"3,123,054,760","325,790",드라마,15세관람가,일반영화,2020,2,겨울,59523967,1,"['조지 맥케이', '딘-찰스 채프먼']",8.91
704,952,몬스터 대학교,댄 스캔론,월트디즈니스튜디오스코리아,2013-09-12,장편,미국,381,5873833500,870065,"1,275,663,500","177,219",애니메이션,전체관람가,일반영화,2013,9,가을,213351030,0,"['빌리 크리스탈', '존 굿맨', '스티브 부세미']",8.79
705,953,개구쟁이 스머프 2,라자 고스넬,월트디즈니스튜디오스코리아,2013-08-01,장편,미국,478,5655415500,869805,"1,187,088,500","173,681",애니메이션,전체관람가,일반영화,2013,8,여름,213351030,0,"['크리스티나 리치', '닐 패트릭 해리스', '알란 커밍', '행크 아자리아', '케이티 페리', '제이마 메이스', 'J. B. 스무브', '존 올리버', '마이린 로비치', '카롤리나 바르체', '안톤 옐친']",7.87
706,954,미확인 동영상 : 절대클릭금지,김태경,쇼박스,2012-05-30,장편,한국,361,5939840500,867386,"1,053,713,000","145,988",공포(호러),15세관람가,일반영화,2012,5,봄,194890587,0,"['박보영', '주원', '강별']",6.13
707,955,오리엔트 특급 살인,케네스 브래너,이십세기폭스코리아,2017-11-29,장편,미국,707,6645385163,864757,"2,594,405,463","323,682",드라마,12세관람가,일반영화,2017,11,가을,219876227,0,"['케네스 브래너', '조니 뎁', '데이지 리들리', '미셸 파이퍼', '페넬로페 크루즈', '주디 덴치', '윌렘 대포', '조시 게드', '데릭 제이코비', '레슬리 오덤 주니어']",8.01
708,956,콰이어트 플레이스 2,존 크래신스키,롯데컬처웍스롯데엔터테인먼트,2021-06-16,장편,미국,1137,8550116360,863339,"2,488,591,910","247,107",스릴러,15세관람가,일반영화,2021,6,여름,60531087,1,"['에밀리 블런트', '노아 주프', '밀리센트 시몬스', '킬리언 머피']",8.13
709,957,엑스맨: 다크 피닉스,사이먼 킨버그,이십세기폭스코리아,2019-06-05,장편,미국,991,7649216640,862744,"2,175,317,420","227,564",액션,12세관람가,일반영화,2019,6,여름,226678777,0,"['소피 터너', '제니퍼 로렌스', '제임스 맥어보이', '타이 쉐리던', '마이클 패스벤더', '니콜라스 홀트', '제시카 차스테인', '에반 피터스']",5.89
710,959,작은 아씨들,그레타 거윅,소니픽쳐스엔터테인먼트코리아극장배급지점,2020-02-12,장편,미국,1105,7240616830,859072,"2,625,687,480","301,422",드라마,전체관람가,일반영화,2020,2,겨울,59523967,1,"['시얼샤 로넌', '엠마 왓슨', '플로렌스 퓨', '엘리자 스캔런', '티모시 샬라메']",8.82
711,961,레전드 오브 타잔,데이빗 예이츠,워너브러더스 코리아,2016-06-29,장편,미국,593,7196970717,858402,"1,959,397,477","222,047",액션,12세관람가,일반영화,2016,6,여름,217026182,0,"['마고 로비', '알렉산더 스카스가드', '크리스토프 왈츠', '사무엘 L. 잭슨', '디몬 하운수']",7.66
