순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
501,킬 유어 달링,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92004,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92004_P17_102835.jpg,2013,['존 크로키다스'],"['다니엘 래드클리프', '엘리자베스 올슨', '데인 드한', '마이클 C. 홀', '벤 포스터', '잭 휴스턴', '제니퍼 제이슨 리']",8.21
502,대결,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145151,https://ssl.pstatic.net/imgmovie/mdi/mit110/1451/145151_P31_154228.jpg,2016,['신재호'],"['이주승', '오지호', '이정진', '신정근', '손은서']",5.61
503,팔로우,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143464,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143464_P01_172305.jpg,2015,['오웬 에거튼'],"['헤일리 루 리차드슨', '노아 시건', '돈 모스트']",7.25
504,오픈 더 도어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183991,https://ssl.pstatic.net/imgmovie/mdi/mit110/1839/183991_P08_105403.jpg,2019,['올가 고로데츠카야'],"['옐레나 랴도바', '블라디미르 브도비첸코프']",5.83
505,꼭두각시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107464,https://ssl.pstatic.net/imgmovie/mdi/mit110/1074/107464_P14_164755.jpg,2013,['권영락'],"['이종수', '구지성', '원기준', '한소영']",5.51
506,그랜드파더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125209,https://ssl.pstatic.net/imgmovie/mdi/mit110/1252/125209_P18_133046.jpg,2015,['이서'],"['박근형', '고보결', '정진영']",7.34
507,서스페리아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151550,https://ssl.pstatic.net/imgmovie/mdi/mit110/1515/151550_P22_095949.jpg,2018,['루카 구아다니노'],"['다코타 존슨', '틸다 스윈튼', '클로이 모레츠', '미아 고스']",6.77
508,고백,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194909,https://ssl.pstatic.net/imgmovie/mdi/mit110/1949/194909_P16_165944.jpg,2020,['서은영'],"['박하선', '하윤경', '감소현']",6.09
509,뱅가드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197534,https://ssl.pstatic.net/imgmovie/mdi/mit110/1975/197534_P07_102607.jpg,2020,['당계례'],"['성룡', '양양']",3.45
510,학교 가는 길,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197071,https://ssl.pstatic.net/imgmovie/mdi/mit110/1970/197071_P15_102326.jpg,2020,['김정인'],"['이은자', '정난모', '조부용', '장민희', '김남연']",9.59
511,나는 부정한다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144984,https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144984_P06_102503.jpg,2016,['믹 잭슨'],"['레이첼 와이즈', '티모시 스폴', '톰 윌킨슨']",8.43
512,더 브레이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102254,https://ssl.pstatic.net/imgmovie/mdi/mit110/1022/102254_P01_152610.jpg,2013,['사지드 칸'],"['아제이 데브건', '타만나 바티아', '파레시 로월']",7.50
512,더 브레이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75474,https://ssl.pstatic.net/imgmovie/mdi/mit110/0754/75474_P08_102327.jpg,2010,"['에단 코엔', '조엘 코엔']","['맷 데이먼', '제프 브리지스', '조슈 브롤린', '배리 페퍼', '헤일리 스테인펠드']",8.11
513,옹박: 더 레전드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65648,https://ssl.pstatic.net/imgmovie/mdi/mit110/0656/F5648-00.jpg,2008,"['토니 자', '판나 리티크라이']",['토니 자'],6.41
514,목숨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130378,https://ssl.pstatic.net/imgmovie/mdi/mit110/1303/130378_P53_144522.jpg,2014,['이창재'],"['박수명', '박진우', '신창열', '김정자']",9.15
515,"좋아해, 너를",https://movie.naver.com/movie/bi/mi/basic.nhn?code=144213,https://ssl.pstatic.net/imgmovie/mdi/mit110/1442/144213_P24_175336.jpg,2016,['이마이즈미 리키야'],"['렌', '아오야기 후미코']",8.30
516,스노우타임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146198,https://ssl.pstatic.net/imgmovie/mdi/mit110/1461/146198_P11_102102.jpg,2015,['장-프랑소아 풀리오'],"['이지현', '김경희', '김연우', '최정현', '이현']",7.69
517,벨아미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74894,https://ssl.pstatic.net/imgmovie/mdi/mit110/0748/74894_P12_162527.jpg,2012,"['데클란 도넬란', '닉 오머로드']","['로버트 패틴슨', '우마 서먼', '크리스티나 리치', '크리스틴 스콧 토마스']",6.64
519,더 메뉴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220853,https://ssl.pstatic.net/imgmovie/mdi/mit110/2208/220853_P08_142303.jpg,2022,['마크 미로드'],"['랄프 파인즈', '안야 테일러 조이', '니콜라스 홀트', '홍 차우', '자넷 맥티어', '주디스 라이트', '존 레귀자모']",7.04
520,마인드스케이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103685,https://ssl.pstatic.net/imgmovie/mdi/mit110/1036/103685_P03_144144.jpg,2013,['호르헤 도라도'],"['마크 스트롱', '타이사 파미가', '브라이언 콕스']",7.15
521,더 길티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172448,https://ssl.pstatic.net/imgmovie/mdi/mit110/1724/172448_P09_141546.jpg,2018,['구스타브 몰러'],['야곱 세데르그렌'],7.19
522,톰보이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85825,https://ssl.pstatic.net/imgmovie/mdi/mit110/0858/85825_P10_110239.jpg,2011,['셀린 시아마'],"['조 허란', '말론 레바나']",9.15
523,그레이 맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216495,https://ssl.pstatic.net/imgmovie/mdi/mit110/2164/216495_P10_111154.jpg,2022,"['앤서니 루소', '조 루소']","['라이언 고슬링', '크리스 에반스', '아나 데 아르마스', '레게장 페이지']",8.40
524,33,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113352,https://ssl.pstatic.net/imgmovie/mdi/mit110/1133/113352_P20_094715.jpg,2015,['패트리시아 리건'],"['안토니오 반데라스', '로드리고 산토로', '줄리엣 비노쉬']",8.55
525,루터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37732,https://ssl.pstatic.net/imgmovie/mdi/mit110/0377/37732_P14_112102.jpg,2003,['에릭 틸'],"['조셉 파인즈', '브루노 강쯔', '알프리드 몰리나']",9.21
526,북클럽,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168061,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168061_P12_114241.jpg,2018,['빌 홀더먼'],"['제인 폰다', '메리 스틴버겐', '다이안 키튼', '캔디스 버겐']",8.20
527,너브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137938,https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137938_P11_102725.jpg,2016,"['헨리 유스트', '아리엘 슐만']","['엠마 로버츠', '데이브 프랭코', '에밀리 미드', '마일즈 헤이저', '줄리엣 루이스']",7.96
528,몬태나,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158628,https://ssl.pstatic.net/imgmovie/mdi/mit110/1586/158628_P09_141838.jpg,2017,['스콧 쿠퍼'],"['로자먼드 파이크', '크리스찬 베일', '웨스 스투디', '벤 포스터']",8.77
529,벨과 세바스찬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117888,https://ssl.pstatic.net/imgmovie/mdi/mit110/1178/117888_P08_095853.jpg,2013,['니콜라스 배니어'],"['펠릭스 보쉬', '체키 카료', '디미트리 스토로지', '마고 샤텔리에', '우벵 깐셀러', '안드레 피치만', '메디 엘 글라위']",8.64
530,에브리데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170824,https://ssl.pstatic.net/imgmovie/mdi/mit110/1708/170824_P15_182407.jpg,2018,['마이클 수지'],['앵거리 라이스'],7.48
531,비상,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52466,https://ssl.pstatic.net/imgmovie/mdi/mit110/0524/52466_P37_175005.jpg,2009,['박정훈'],"['김범', '배수빈', '송하윤', '이채영']",4.20
533,"다시, 봄",https://movie.naver.com/movie/bi/mi/basic.nhn?code=177511,https://ssl.pstatic.net/imgmovie/mdi/mit110/1775/177511_P25_112115.jpg,2018,['정용주'],"['이청아', '홍종현']",8.03
534,그집,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193837,https://ssl.pstatic.net/imgmovie/mdi/mit110/1938/193837_P11_101655.jpg,2020,['알베르트 핀토'],"['베고냐 바르가스', '이반 마르코스', '베아 세구라', '세르지오 카스텔라노스', '호세 루이스 데 마다리아가', '이반 레네도']",4.74
535,무협,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76966,https://ssl.pstatic.net/imgmovie/mdi/mit110/0769/76966_P12_152954.jpg,2011,['진가신'],"['견자단', '금성무', '탕웨이']",7.63
536,분노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142730,https://ssl.pstatic.net/imgmovie/mdi/mit110/1427/142730_P24_100721.jpg,2016,['이상일'],"['와타나베 켄', '미야자키 아오이', '마츠야마 켄이치', '츠마부키 사토시', '아야노 고', '모리야마 미라이', '히로세 스즈']",8.55
537,그린 나이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204768,https://ssl.pstatic.net/imgmovie/mdi/mit110/2047/204768_P30_103535.jpg,2021,['데이빗 로워리'],"['데브 파텔', '알리시아 비칸데르', '조엘 에저튼', '사리타 초우드리', '숀 해리스', '케이트 딕키', '랄프 이네슨', '배리 케오간']",7.26
538,머드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94503,https://ssl.pstatic.net/imgmovie/mdi/mit110/0945/94503_P19_120830.jpg,2012,['제프 니콜스'],"['리즈 위더스푼', '매튜 맥커너히', '타이 쉐리던']",8.43
539,걸즈 앤 판처 극장판,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145662,https://ssl.pstatic.net/imgmovie/mdi/mit110/1456/145662_P13_171821.jpg,2015,['미즈시마 츠토무'],"['후치가미 마이', '카야노 아이']",8.95
540,투 프렌즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179138,https://ssl.pstatic.net/imgmovie/mdi/mit110/1791/179138_P01_151818.jpg,2018,['빅터 아즈에프'],"['조연우', '신정훈', '박상우', '방지원', '오은수', '송영인']",4.41
541,찬실이는 복도 많지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189624,https://ssl.pstatic.net/imgmovie/mdi/mit110/1896/189624_P31_112841.jpg,2019,['김초희'],['강말금'],8.78
542,키드냅,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164986,https://ssl.pstatic.net/imgmovie/mdi/mit110/1649/164986_P08_105232.jpg,2017,['루이스 프리에토'],['할리 베리'],6.53
543,스페이스 비트윈 어스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143437,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143437_P12_112842.jpg,2017,['피터 첼섬'],"['브릿 로버트슨', '칼라 구기노', '게리 올드만', '에이사 버터필드']",7.52
544,걸 온 더 트레인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142255,https://ssl.pstatic.net/imgmovie/mdi/mit110/1422/142255_P11_152024.jpg,2016,['테이트 테일러'],"['레베카 퍼거슨', '에밀리 블런트', '루크 에반스', '헤일리 베넷']",7.39
545,더 시크릿,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64082,https://ssl.pstatic.net/imgmovie/mdi/mit110/0640/F4082-00.jpg,2007,['벵상 뻬레'],"['데이비드 듀코브니', '올리비아 썰비', '릴리 테일러']",6.60
547,라자루스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125411,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125411_P21_102539.jpg,2015,['데이빗 겔브'],"['올리비아 와일드', '에반 피터스', '마크 듀플라스', '사라 볼거', '도날드 글로버']",5.67
548,몬스터 헌트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136611,https://ssl.pstatic.net/imgmovie/mdi/mit110/1366/136611_P07_095328.jpg,2015,['라맨 허'],"['바이바이허', '탕웨이', '정백연', '증지위', '오군여']",6.89
549,지니어스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114247,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114247_P15_100348.jpg,2016,['마이클 그랜디지'],"['콜린 퍼스', '주드 로']",8.22
550,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",https://movie.naver.com/movie/bi/mi/basic.nhn?code=165030,https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165030_P18_102523.jpg,2017,['신보 아키유키'],"['히로세 스즈', '스다 마사키', '미야노 마모루']",6.51
551,해피 투게더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164147,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164147_P46_165808.jpg,2018,['김정환'],"['박성웅', '송새벽', '최로운', '혁', '권해효']",7.45
552,아이스 로드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205966,https://ssl.pstatic.net/imgmovie/mdi/mit110/2059/205966_P18_172331.jpg,2021,['조나단 헨슬레이'],"['리암 니슨', '로렌스 피시번']",7.34
554,수색자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201718,https://ssl.pstatic.net/imgmovie/mdi/mit110/2017/201718_P22_172907.jpg,2021,['김민섭'],"['송창의', '송영규', '이현균', '장해송', '도은비', '김철윤', '김지웅', '김영재']",6.81
555,콜드 워,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174832,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174832_P10_160113.jpg,2018,['파벨 포리코브스키'],"['요안나 쿨릭', '토마즈 코트']",8.26
556,재키,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144990,https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144990_P16_095730.jpg,2016,['파블로 라라인'],"['나탈리 포트만', '피터 사스가드', '그레타 거윅', '빌리 크루덥']",7.02
557,몬스터 섬의 비밀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167103,https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167103_P01_110343.jpg,2017,['레오폴도 아귈라'],"['박상우', '조연우', '박정욱']",7.82
558,리멤버 미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=54184,https://ssl.pstatic.net/imgmovie/mdi/mit110/0541/54184_P13_175026.jpg,2010,['앨런 콜터'],"['로버트 패틴슨', '에밀리 드 라빈', '크리스 쿠퍼', '레나 올린', '테이브 엘링턴', '루비 제린스', '피어스 브로스넌']",7.53
559,마크맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=200900,https://ssl.pstatic.net/imgmovie/mdi/mit110/2009/200900_P07_150112.jpg,2020,['로버트 로렌즈'],['리암 니슨'],5.74
560,바다 탐험대 옥토넛 : 육지수호 대작전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209648,https://ssl.pstatic.net/imgmovie/mdi/mit110/2096/209648_P01_174100.jpg,2021,"['패트리스 베루베', '프랭크 로코']","['하성용', '정재헌', '엄상현', '윤승희', '김율', '유동균', '김정은', '한경화', '박성영']",6.49
561,왓 이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97711,https://ssl.pstatic.net/imgmovie/mdi/mit110/0977/97711_P12_105221.jpg,2013,['마이클 도즈'],"['다니엘 래드클리프', '조 카잔', '메이건 파크']",7.85
562,달링,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152655,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152655_P13_154502.jpg,2017,['앤디 서키스'],"['앤드류 가필드', '클레어 포이']",9.29
563,인 블룸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65569,https://ssl.pstatic.net/imgmovie/mdi/mit110/0655/F5569-00.jpg,2007,['바딤 피얼먼'],"['우마 서먼', '에반 레이첼 우드']",6.97
564,컴 아웃 파이팅,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46757,https://ssl.pstatic.net/imgmovie/mdi/mit110/0467/46757_P25_120944.jpg,2009,['디토 몬티엘'],"['채닝 테이텀', '테렌스 하워드']",5.08
565,골드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143379,https://ssl.pstatic.net/imgmovie/mdi/mit110/1433/143379_P17_173026.jpg,2016,['스티븐 개건'],"['매튜 맥커너히', '에드가 라미레즈', '브라이스 달라스 하워드']",8.58
566,아들의 이름으로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195694,https://ssl.pstatic.net/imgmovie/mdi/mit110/1956/195694_P11_164102.jpg,2020,['이정국'],"['안성기', '윤유선', '박근형']",6.59
567,블랙라이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214613,https://ssl.pstatic.net/imgmovie/mdi/mit110/2146/214613_P10_180945.jpg,2020,['마크 윌리엄스'],['리암 니슨'],6.41
568,매직 마이크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92020,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92020_P07_170404.jpg,2012,['스티븐 소더버그'],"['채닝 테이텀', '알렉스 페티퍼', '매튜 맥커너히', '맷 보머']",7.61
569,트래쉬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114293,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114293_P19_111503.jpg,2014,['스티븐 달드리'],"['루니 마라', '마틴 쉰', '릭슨 테베즈', '에두아르도 루이스', '가브리엘 바인슈타인']",8.58
570,안녕하세요,https://movie.naver.com/movie/bi/mi/basic.nhn?code=203461,https://ssl.pstatic.net/imgmovie/mdi/mit110/2034/203461_P13_160105.jpg,2021,['차봉주'],"['김환희', '유선', '이순재']",8.74
571,영주,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164102,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164102_P26_181317.jpg,2017,['차성덕'],"['김향기', '김호정', '유재명', '탕준상']",8.50
572,시라노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208558,https://ssl.pstatic.net/imgmovie/mdi/mit110/2085/208558_P01_112649.jpg,2021,['조 라이트'],"['피터 딘클리지', '헤일리 베넷', '켈빈 해리슨 주니어']",7.70
573,더 프롬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193970,https://ssl.pstatic.net/imgmovie/mdi/mit110/1939/193970_P11_150428.jpg,2020,['라이언 머피'],"['니콜 키드먼', '메릴 스트립', '케리 워싱턴', '제임스 코든']",7.37
574,마리 퀴리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188429,https://ssl.pstatic.net/imgmovie/mdi/mit110/1884/188429_P12_113713.jpg,2019,['마르잔 사트라피'],"['로자먼드 파이크', '안야 테일러 조이', '아뉴린 바나드', '샘 라일리', '조나단 아리스']",7.69
575,메소드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165669,https://ssl.pstatic.net/imgmovie/mdi/mit110/1656/165669_P21_175713.jpg,2017,['방은진'],"['박성웅', '윤승아', '오승훈']",8.26
576,"조제, 호랑이 그리고 물고기들",https://movie.naver.com/movie/bi/mi/basic.nhn?code=195970,https://ssl.pstatic.net/imgmovie/mdi/mit110/1959/195970_P17_115546.jpg,2020,['타무라 코타로'],"['나카가와 타이시', '키요하라 카야']",8.99
577,결혼 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188056,https://ssl.pstatic.net/imgmovie/mdi/mit110/1880/188056_P04_140514.jpg,2019,['노아 바움백'],"['스칼릿 조핸슨', '아담 드라이버']",9.03
578,"내 어깨 위 고양이, 밥",https://movie.naver.com/movie/bi/mi/basic.nhn?code=154379,https://ssl.pstatic.net/imgmovie/mdi/mit110/1543/154379_P14_173248.jpg,2016,['로저 스포티스우드'],['루크 트레더웨이'],9.22
579,원라이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85858,https://ssl.pstatic.net/imgmovie/mdi/mit110/0858/85858_P02_113750.jpg,2011,"['마이클 건톤', '마샤 홈즈']","['다니엘 크레이그', '이수근', '김유정']",6.42
581,폭스캐처,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100676,https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100676_P37_112911.jpg,2014,['베넷 밀러'],"['스티브 카렐', '채닝 테이텀', '마크 러팔로']",8.18
583,블루 아워,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183429,https://ssl.pstatic.net/imgmovie/mdi/mit110/1834/183429_P11_104619.jpg,2019,['하코타 유코'],"['카호', '심은경']",6.23
584,체르노빌 1986,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204782,https://ssl.pstatic.net/imgmovie/mdi/mit110/2047/204782_P11_162656.jpg,2021,['다닐라 코즐로브스키'],"['다닐라 코즐로브스키', '오크사나 아킨쉬나', '필리프 아브데예프', '니콜라이 코작']",7.77
585,얼굴없는 보스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167422,https://ssl.pstatic.net/imgmovie/mdi/mit110/1674/167422_P04_105118.jpg,2019,['송창용'],"['천정명', '진이한', '이하율', '곽희성', '이시아', '김도훈', '이지훈']",3.23
586,타임 투 러브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100677,https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100677_P11_131008.jpg,2014,['저스틴 리어든'],"['크리스 에반스', '미셸 모나한', '애슐리 티스데일', '마틴 스타', '오브리 플라자']",8.13
587,사이코패스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165470,https://ssl.pstatic.net/imgmovie/mdi/mit110/1654/165470_P02_135755.jpg,2017,['미키 키팅'],['애슐리 벨'],6.00
588,제인 도,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154461,https://ssl.pstatic.net/imgmovie/mdi/mit110/1544/154461_P11_162645.jpg,2016,['안드레 외브레달'],"['에밀 허쉬', '브라이언 콕스', '올웬 캐서린 켈리']",7.88
589,테슬라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191919,https://ssl.pstatic.net/imgmovie/mdi/mit110/1919/191919_P07_154807.jpg,2020,['마이클 알메레이다'],['에단 호크'],4.46
591,아우토반,https://movie.naver.com/movie/bi/mi/basic.nhn?code=110379,https://ssl.pstatic.net/imgmovie/mdi/mit110/1103/110379_P24_170020.jpg,2016,['에란 크리비'],"['니콜라스 홀트', '펠리시티 존스']",7.72
592,울프 콜,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189028,https://ssl.pstatic.net/imgmovie/mdi/mit110/1890/189028_P12_104950.jpg,2019,['안토닌 보드리'],"['프랑수아 시빌', '오마 사이']",8.48
593,크리스마스 캐럴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214600,https://ssl.pstatic.net/imgmovie/mdi/mit110/2146/214600_P28_153509.jpg,2022,['김성수'],"['진영', '김영민', '김동휘', '송건희', '허동원']",7.75
594,노무현과 바보들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183877,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183877_P12_112310.jpg,2019,['김재희'],['<b>노무현</b>'],6.80
595,리틀 뱀파이어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194117,https://ssl.pstatic.net/imgmovie/mdi/mit110/1941/194117_P01_181825.jpg,2020,['조안 스파'],"['박시윤', '김용', '최정현', '장병관']",5.14
595,리틀 뱀파이어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144381,https://ssl.pstatic.net/imgmovie/mdi/mit110/1443/144381_P11_140617.jpg,2017,"['리처드 클라우스', '카르스텐 킬레리치']","['에이미 사빌레', '라스무스 하디커']",8.11
597,거인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117061,https://ssl.pstatic.net/imgmovie/mdi/mit110/1170/117061_P66_105155.jpg,2014,['김태용'],"['최우식', '김수현', '강신철']",9.00
598,"봄, 눈",https://movie.naver.com/movie/bi/mi/basic.nhn?code=89212,https://ssl.pstatic.net/imgmovie/mdi/mit110/0892/89212_P16_180210.jpg,2011,['김태균'],"['윤석화', '임지규', '이경영']",7.37
599,에이바,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195377,https://ssl.pstatic.net/imgmovie/mdi/mit110/1953/195377_P19_143950.jpg,2020,['테이트 테일러'],"['제시카 차스테인', '콜린 파렐', '존 말코비치', '커먼']",4.66
600,디트로이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152689,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152689_P14_105613.jpg,2017,['캐서린 비글로우'],"['안소니 마키', '존 보예가', '알지 스미스', '윌 폴터', '제이콥 라티모어']",8.15
601,유리정원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149517,https://ssl.pstatic.net/imgmovie/mdi/mit110/1495/149517_P11_135849.jpg,2017,['신수원'],"['문근영', '김태훈', '서태화']",6.93
602,윌리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179719,https://ssl.pstatic.net/imgmovie/mdi/mit110/1797/179719_P00_150058.jpg,2018,"['유스리 압드 하림', '칼 멘데즈']","['허성재', '조연우', '방지원', '송영인', '신정훈', '박상우']",7.42
604,짓,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106539,https://ssl.pstatic.net/imgmovie/mdi/mit110/1065/106539_P22_114438.jpg,2013,['한종훈'],"['서태화', '김희정', '서은아', '곽민호']",5.28
605,송 투 송,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114268,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114268_P13_100154.jpg,2017,['테렌스 맬릭'],"['마이클 패스벤더', '라이언 고슬링', '나탈리 포트만', '루니 마라']",6.54
606,카시오페아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208772,https://ssl.pstatic.net/imgmovie/mdi/mit110/2087/208772_P04_190237.jpg,2021,['신연식'],"['안성기', '서현진', '주예림']",9.11
607,F20,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208655,https://ssl.pstatic.net/imgmovie/mdi/mit110/2086/208655_P12_111306.jpg,2021,['홍은미'],"['장영남', '김정영', '김강민']",5.68
608,미스터 스마일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170456,https://ssl.pstatic.net/imgmovie/mdi/mit110/1704/170456_P18_101350.jpg,2018,['데이빗 로워리'],"['로버트 레드포드', '케이시 애플렉', '씨씨 스페이식']",7.83
609,크로우즈 제로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44655,https://ssl.pstatic.net/imgmovie/mdi/mit110/0446/D4655-00.jpg,2007,['미이케 다카시'],"['오구리 슌', '야베 쿄스케', '쿠로키 메이사', '야마다 타카유키', '시오미 산세이', '엔도 켄이치', '키시타니 고로']",7.71
610,엔들리스 러브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117881,https://ssl.pstatic.net/imgmovie/mdi/mit110/1178/117881_P06_165045.jpg,2014,['샤나 페스트'],"['알렉스 페티퍼', '라이스 웨이크필드', '가브리엘라 와일드']",7.64
611,아이 엠 우먼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188998,https://ssl.pstatic.net/imgmovie/mdi/mit110/1889/188998_P24_170424.jpg,2019,['문은주'],"['틸다 코브햄-허비', '다니엘 맥도널드', '에반 피터스']",7.69
612,시크릿 인 데어 아이즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134885,https://ssl.pstatic.net/imgmovie/mdi/mit110/1348/134885_P32_173149.jpg,2015,['빌리 레이'],"['니콜 키드먼', '줄리아 로버츠', '딘 노리스', '치웨텔 에지오포']",7.61
613,"안녕, 나의 소울메이트",https://movie.naver.com/movie/bi/mi/basic.nhn?code=156912,https://ssl.pstatic.net/imgmovie/mdi/mit110/1569/156912_P19_140218.jpg,2017,['증국상'],"['주동우', '마사순', '이정빈']",9.00
