순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
1813,프렌즈 : 하얀 거짓말,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78608,https://ssl.pstatic.net/imgmovie/mdi/mit110/0786/78608_P27_105136.jpg,2010,['기욤 까네'],"['프랑수아 클루제', '마리옹 꼬띠아르']",8.08
1815,빌로우 허,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154429,https://ssl.pstatic.net/imgmovie/mdi/mit110/1544/154429_P03_095748.jpg,2016,['에이프릴 뮬렌'],"['나탈리 크릴', '에리카 린더']",6.88
1816,미친 능력,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216482,https://ssl.pstatic.net/imgmovie/mdi/mit110/2164/216482_P29_162824.jpg,2022,['톰 고미칸'],"['니콜라스 케이지', '페드로 파스칼', '닐 패트릭 해리스', '티파니 해디쉬']",7.46
1817,라라와 크리스마스 요정,https://movie.naver.com/movie/bi/mi/basic.nhn?code=212489,https://ssl.pstatic.net/imgmovie/mdi/mit110/2124/212489_P21_154254.jpg,2020,['윌 아슈르스트'],,7.48
1819,시간의 끝에서 널 기다려,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197640,https://ssl.pstatic.net/imgmovie/mdi/mit110/1976/197640_P09_120537.JPEG,2019,['요정정'],"['리홍기', '이일동']",8.71
1822,미안하다 독도야,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50666,https://ssl.pstatic.net/imgmovie/mdi/mit110/0506/E0666-01.jpg,2008,['최현묵'],['김장훈'],9.37
1824,에브리타임 아이 다이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182832,https://ssl.pstatic.net/imgmovie/mdi/mit110/1828/182832_P27_171952.jpg,2019,['로비 마이클'],"['드류 폰티에로', '마크 멘차카', '미셸 마세도', '멜리사 마세도', '타일러 대쉬 화이트']",5.02
1825,설행_눈길을 걷다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=138593,https://ssl.pstatic.net/imgmovie/mdi/mit110/1385/138593_P23_095224.jpg,2015,['김희정'],"['김태훈', '박소담']",8.17
1826,우리를 침범하는 것들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129055,https://ssl.pstatic.net/imgmovie/mdi/mit110/1290/129055_P24_101853.jpg,2016,['아담 스미스'],"['마이클 패스벤더', '브렌단 글리슨']",7.34
1829,극장판 마이 리틀 포니: 새로운 희망,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208080,https://ssl.pstatic.net/imgmovie/mdi/mit110/2080/208080_P11_115107.jpg,2021,"['로버트 컬린', '호세 L. 우차 엔리쿠에즈', '마크 파티베네']","['제인 크라코스키', '바네사 허진스', '제임스 마스던']",8.93
1830,체인징사이드: 부부탐구생활,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87211,https://ssl.pstatic.net/imgmovie/mdi/mit110/0872/87211_P10_164223.jpg,2008,['파스칼 포자두'],"['소피 마르소', '대니 분', '앙트완 뒬레리', '롤랑 지로', '아니 뒤프레']",7.06
1832,파라다이스 하이웨이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218814,https://ssl.pstatic.net/imgmovie/mdi/mit110/2188/218814_P12_162532.jpg,2022,['안나 구또'],"['줄리엣 비노쉬', '모건 프리먼', '프랭크 그릴로', '카메론 모나한', '할라 핀리']",7.38
1833,노아의 방주 2: 새로운 세계로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202379,https://ssl.pstatic.net/imgmovie/mdi/mit110/2023/202379_P15_141829.jpg,2020,['토비 젠켈'],"['안현서', '윤미나', '이상헌', '권인지']",8.13
1835,엔젤 오브 마인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180370,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180370_P13_181035.jpg,2019,['킴 파란트'],"['누미 라파스', '이본느 스트라호브스키', '루크 에반스']",8.48
1838,저니스 엔드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158652,https://ssl.pstatic.net/imgmovie/mdi/mit110/1586/158652_P13_112923.jpg,2017,['사울 딥'],"['샘 클라플린', '에이사 버터필드', '폴 베타니']",8.55
1839,쇠파리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162229,https://ssl.pstatic.net/imgmovie/mdi/mit110/1622/162229_P16_120438.jpg,2017,['안철호'],"['김진우', '정인기', '이연두', '김희정', '이경영', '민성욱', '김태석', '정상협', '김영한', '안건우', '정수봉', '박사랑', '오유림']",5.69
1840,헬로 몽키,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179411,https://ssl.pstatic.net/imgmovie/mdi/mit110/1794/179411_P06_101240.jpg,2018,['마시하이'],"['김성연', '김정훈', '이인석']",7.30
1841,지니어스 독,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195406,https://ssl.pstatic.net/imgmovie/mdi/mit110/1954/195406_P11_131525.jpg,2020,['길 정거'],"['메간 폭스', '조쉬 더하멜', '가브리엘 베이트먼']",7.24
1842,그녀가 말했다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221478,https://ssl.pstatic.net/imgmovie/mdi/mit110/2214/221478_P16_185621.jpg,2022,['마리아 슈라더'],"['캐리 멀리건', '조 카잔', '패트리시아 클락슨', '안드레 브라우퍼']",8.69
1844,나이트메어 시네마,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177451,https://ssl.pstatic.net/imgmovie/mdi/mit110/1774/177451_P02_095353.jpg,2018,"['믹 가리스', '알레한드로 브뤼게', '죠 단테', '기타무라 류헤이', '데이빗 슬레이드']","['모리스 버나드', '리차드 체임벌린', '미키 루크', '엘리자베스 리저']",4.20
1846,은하철도의 꿈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122145,https://ssl.pstatic.net/imgmovie/mdi/mit110/1221/122145_P10_132751.jpg,2014,['니시쿠보 미즈호'],"['요코야마 코타', '이치무라 마사치카', '나카마 유키에', '야나기하라 카나코']",4.33
1847,슈퍼문,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180681,https://ssl.pstatic.net/imgmovie/mdi/mit110/1806/180681_P03_104500.jpg,2021,['홍대영'],"['송유미', '김정훈', '이승준', '정영수']",7.49
1848,봉쇄수도원 카르투시오,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195659,https://ssl.pstatic.net/imgmovie/mdi/mit110/1956/195659_P12_113234.jpg,2020,['김동일'],,9.40
1849,더 퍼지: 포에버,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193971,https://ssl.pstatic.net/imgmovie/mdi/mit110/1939/193971_P01_094528.jpg,2020,['에베라도 구트'],"['안나 데 라 레구에라', '테노치 우에르타 메히아', '조쉬 루카스', '캐시디 프리먼']",6.42
1850,B컷,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214569,https://ssl.pstatic.net/imgmovie/mdi/mit110/2145/214569_P10_164144.jpg,2022,['김진영'],"['김동완', '전세현', '김병옥']",4.10
1851,블리딩 스틸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152663,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152663_P01_101448.jpg,2017,['장립가'],"['성룡', '칼란 멀베이', '테스 호브리치', '나지상']",5.32
1852,요나 요나 펭귄,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70633,https://ssl.pstatic.net/imgmovie/mdi/mit110/0706/70633_P17_144315.jpg,2009,['린타로'],"['마츠모토 리카', '모리사코 에이']",7.26
1853,문빔베어 : 달을 사랑한 작은 곰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53988,https://ssl.pstatic.net/imgmovie/mdi/mit110/0539/53988_P05_165611.jpg,2008,"['토머스 보덴스테인', '마이크 마우루스', '허버트 베일란드']",['맥시밀리안 벨'],9.05
1854,여타짜,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210932,https://ssl.pstatic.net/imgmovie/mdi/mit110/2109/210932_P11_152019.jpg,2021,['이지승'],"['이채영', '정혜인']",4.64
1855,디지몬 어드벤처 라스트 에볼루션 : 인연,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192613,https://ssl.pstatic.net/imgmovie/mdi/mit110/1926/192613_P01_121728.jpg,2020,['타구치 토모히사'],"['하나에 나츠키', '호소야 요시마사', '미모리 스즈코', '타무라 무츠미', '사카모토 치카', '야마구치 마유미']",9.51
1856,캅샵: 미친놈들의 전쟁,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209277,https://ssl.pstatic.net/imgmovie/mdi/mit110/2092/209277_P21_174702.jpg,2021,['조 카나한'],"['제라드 버틀러', '프랭크 그릴로']",6.30
1857,트롤킹,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195663,https://ssl.pstatic.net/imgmovie/mdi/mit110/1956/195663_P11_111929.jpg,2018,"['케빈 먼로', '크리스티안 캄']","['애덤 네더콧', '안젤라 갤럽포', '리처드 듀몬트', '이승행', '손선영', '원에스더', '김진홍', '정의한']",8.07
1858,후로티로봇 극장판,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146381,https://ssl.pstatic.net/imgmovie/mdi/mit110/1463/146381_P10_140947.jpg,2016,['왕외'],"['김유림', '한경화']",6.54
1859,로그 인 벨지움,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208462,https://ssl.pstatic.net/imgmovie/mdi/mit110/2084/208462_P28_113238.jpg,2021,['유태오'],,7.83
1860,호라이즌 라인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=199857,https://ssl.pstatic.net/imgmovie/mdi/mit110/1998/199857_P26_144502.jpg,2020,['마이클 마키마인'],"['알렉산더 드레이먼', '앨리슨 윌리암스']",5.36
1862,금빛 모자이크: 프리티 데이즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158224,https://ssl.pstatic.net/imgmovie/mdi/mit110/1582/158224_P06_155629.jpg,2016,['다나카 모토키'],,7.88
1863,모추어리 컬렉션,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194906,https://ssl.pstatic.net/imgmovie/mdi/mit110/1949/194906_P14_104050.jpg,2019,['라이언 스핀델'],"['케이틀린 커스터', '클랜시 브라운']",6.31
1864,위스키 탱고 폭스트롯,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127333,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127333_P17_182255.png,2016,"['글렌 피카라', '존 레쿼']","['티나 페이', '마고 로비', '마틴 프리먼']",7.49
1865,해적왕의 황금나침반,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125708,https://ssl.pstatic.net/imgmovie/mdi/mit110/1257/125708_P11_152153.jpg,2014,['마이크 마르주크'],"['발레리아 에이젠바르트', '퀴린 에틀', '유스투스 쉴린겐지펜']",6.92
1866,라이엇 클럽,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106532,https://ssl.pstatic.net/imgmovie/mdi/mit110/1065/106532_P20_175540.jpg,2014,['론 쉐르픽'],"['샘 클라플린', '맥스 아이언스', '더글러스 부스']",6.76
1867,푸른 호수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201762,https://ssl.pstatic.net/imgmovie/mdi/mit110/2017/201762_P11_144507.jpg,2021,['저스틴 전'],"['저스틴 전', '알리시아 비칸데르', '시드니 코왈스키', '마크 오브라이언']",9.40
1868,럭키 몬스터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187357,https://ssl.pstatic.net/imgmovie/mdi/mit110/1873/187357_P13_145814.jpg,2019,['봉준영'],"['김도윤', '장진희', '박성준']",6.62
1869,나를 죽여줘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204177,https://ssl.pstatic.net/imgmovie/mdi/mit110/2041/204177_P15_104856.jpg,2020,['최익환'],"['장현성', '안승균', '이일화', '김국희', '양희준']",9.19
1870,국카스텐 콘서트 실황 : 해프닝,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201907,,2021,['인터파크'],,0.00
1871,아-하: 테이크 온 미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204875,https://ssl.pstatic.net/imgmovie/mdi/mit110/2048/204875_P06_165940.jpg,2021,"['아슬레우 홀름', '토마스 롭삼']","['모튼 하켓', '마그네 푸루홀멘', '폴 왁타']",8.73
1873,슈팅걸스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74028,https://ssl.pstatic.net/imgmovie/mdi/mit110/0740/74028_P11_094507.jpg,2019,['배효민'],"['정웅인', '이비안', '정예진', '정지혜']",5.78
1874,극장판 기븐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195595,https://ssl.pstatic.net/imgmovie/mdi/mit110/1955/195595_P06_154530.jpg,2020,['야마구치 히카루'],"['우치다 유우마', '에구치 타쿠야', '아사누마 신타로', '나카자와 마사토모', '야노 쇼고']",9.37
1878,킹덤2: 아득한 대지로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220732,https://ssl.pstatic.net/imgmovie/mdi/mit110/2207/220732_P13_104210.jpg,2022,['사토 신스케'],"['야마자키 켄토', '요시자와 료', '하시모토 칸나', '세이노 나나']",7.42
1880,너는 착한 아이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140811,https://ssl.pstatic.net/imgmovie/mdi/mit110/1408/140811_P08_155554.jpg,2015,['오미보'],"['코라 켄고', '오노 마치코']",8.83
1882,미스 유 올레디,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98415,https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98415_P06_111208.jpg,2015,['캐서린 하드윅'],"['드류 베리모어', '토니 콜렛']",8.85
1885,세상끝의 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136698,https://ssl.pstatic.net/imgmovie/mdi/mit110/1366/136698_P30_160023.jpg,2015,['김인식'],"['한은정', '조동혁']",5.15
1886,내일도 우린 사랑하고 있을까,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201945,https://ssl.pstatic.net/imgmovie/mdi/mit110/2019/201945_P05_115116.jpg,2020,['주남'],"['리홍기', '안젤라베이비']",7.67
1889,브라더 오브 더 이어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180992,https://ssl.pstatic.net/imgmovie/mdi/mit110/1809/180992_P18_100348.jpg,2018,['위타야 통유용'],"['써니 수완메타논트', '닉쿤', '우랏야 세뽀반', '마나사폰 찬차름']",8.61
1890,내가 날 부를 때,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201744,https://ssl.pstatic.net/imgmovie/mdi/mit110/2017/201744_P12_103407.jpg,2021,['인뤄신'],"['장쯔펑', '샤오양', '주원원', '김요원', '양정강']",8.03
1891,트라이얼 오브 더 시카고 7,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192624,https://ssl.pstatic.net/imgmovie/mdi/mit110/1926/192624_P08_114450.jpg,2020,['아론 소킨'],"['야히아 압둘 마틴 2세', '조셉 고든 레빗', '제레미 스트롱', '에디 레드메인']",8.64
1893,사랑 후의 두 여자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196488,https://ssl.pstatic.net/imgmovie/mdi/mit110/1964/196488_P21_105010.jpg,2020,['알림 칸'],"['조안나 스캔런', '나탈리 리차드']",7.87
1894,온리 갓 포기브스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94181,https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94181_P17_154447.jpg,2013,['니콜라스 윈딩 레픈'],"['라이언 고슬링', '크리스틴 스콧 토마스']",5.38
1895,걸즈 앤 판처 최종장 제1화,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170841,https://ssl.pstatic.net/imgmovie/mdi/mit110/1708/170841_P18_100957.jpg,2017,['미즈시마 츠토무'],"['후치가미 마이', '카야노 아이', '이구치 유카', '오자키 마미', '나카가미 이쿠미']",8.57
1898,15소년 표류기:해적섬을 탈출하라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129791,https://ssl.pstatic.net/imgmovie/mdi/mit110/1297/129791_P01_133828.jpg,2013,['나카무라 류타로'],"['마츠모토 리카', '토요사키 아키', '오노 카린', '오노 켄쇼']",5.90
1901,베이비티스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188047,https://ssl.pstatic.net/imgmovie/mdi/mit110/1880/188047_P01_100727.jpg,2019,['섀넌 머피'],"['엘리자 스캔런', '토비 월레스']",8.25
1903,안녕까지 30분,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191578,https://ssl.pstatic.net/imgmovie/mdi/mit110/1915/191578_P06_155426.jpg,2019,['하기와라 켄타로'],"['키타무라 타쿠미', '아라타 마켄유', '쿠보타 사유', '하야마 쇼노']",8.72
1907,미스터 보스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=200180,https://ssl.pstatic.net/imgmovie/mdi/mit110/2001/200180_P14_174724.jpg,2020,['김형기'],"['공찬', '이승현', '최동구', '홍은기', '양정두', '안종욱', '오민준']",5.61
1909,리틀드래곤 코코넛2: 정글대탐험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187618,https://ssl.pstatic.net/imgmovie/mdi/mit110/1876/187618_P12_144028.jpg,2019,['앤소니 파워'],"['손선영', '원에스더', '김한나', '김진홍', '이승행', '정의한']",8.52
1910,왕을 참하라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160922,https://ssl.pstatic.net/imgmovie/mdi/mit110/1609/160922_P42_174335.jpg,2017,['김재수'],"['강윤', '강보민', '추석영']",4.99
1912,화씨 11/9: 트럼프의 시대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164116,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164116_P11_141125.jpg,2018,['마이클 무어'],"['도널드 <b>트럼프</b>', '마이클 무어', '이반카 <b>트럼프</b>', '도널드 <b>트럼프</b> 주니어', '힐러리 로댐 클린턴']",7.77
1913,프록시마 프로젝트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188795,https://ssl.pstatic.net/imgmovie/mdi/mit110/1887/188795_P09_112227.jpg,2019,['앨리스 위노코'],"['에바 그린', '젤리 불랑']",7.50
1914,다시 만난 날들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195690,https://ssl.pstatic.net/imgmovie/mdi/mit110/1956/195690_P08_105040.jpg,2019,['심찬양'],"['홍이삭', '장하은']",9.37
1915,수부라 게이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146212,https://ssl.pstatic.net/imgmovie/mdi/mit110/1462/146212_P20_155555.jpg,2015,['스테파노 솔리마'],"['엘리오 게르마노', '피에르프란체스코 파비노', '클라우디오 아멘돌라']",7.35
1918,레미: 집 없는 아이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180350,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180350_P12_110238.jpg,2018,['앙트완 블로시에르'],"['다니엘 오떼유', '말룸 파킨']",9.41
1919,와일드 마운틴 타임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=200051,https://ssl.pstatic.net/imgmovie/mdi/mit110/2000/200051_P12_151057.jpg,2020,['존 패트릭 샌리'],"['에밀리 블런트', '제이미 도넌', '존 햄', '크리스토퍼 월켄']",7.94
1920,부에나 비스타 소셜 클럽2: 아디오스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159146,https://ssl.pstatic.net/imgmovie/mdi/mit110/1591/159146_P18_145518.jpg,2017,['루시 워커'],"['이브라힘 페레르', '오마라 포르투온도', '과지리토 미라발']",8.54
1922,알리바이 닷 컴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159670,https://ssl.pstatic.net/imgmovie/mdi/mit110/1596/159670_P13_134636.jpg,2017,['필리프 라슈'],"['필리프 라슈', '엘로디 퐁탕', '나탈리 베이', '디디에 보우돈']",6.39
1924,"구름의 저편, 약속의 장소",https://movie.naver.com/movie/bi/mi/basic.nhn?code=38249,https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/38249_P18_103803.jpg,2004,['신카이 마코토'],"['하기와라 마사토', '난리 유카', '요시오카 히데타카']",6.97
1926,매지컬: 공주를 웃겨라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195967,https://ssl.pstatic.net/imgmovie/mdi/mit110/1959/195967_P16_141621.jpg,2020,['정윤철'],"['박지윤', '남도형', '장광', '이봉준', '김사라']",5.93
1927,누군가 어디에서 나를 기다리면 좋겠다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197505,https://ssl.pstatic.net/imgmovie/mdi/mit110/1975/197505_P01_110850.jpg,2019,['아르노 비야르'],"['장 폴 루브', '앨리스 태그리오니', '벤자민 라베른헤', '카밀 로우', '엘자 질버스테인', '오로르 클레망']",7.56
1928,맹크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191585,https://ssl.pstatic.net/imgmovie/mdi/mit110/1915/191585_P00_103451.jpg,2020,['데이빗 핀처'],"['게리 올드만', '릴리 콜린스', '아만다 사이프리드', '튜펜스 미들턴', '알리스 하워드', '톰 펠프레이', '샘 트로튼', '퍼디난드 킹즐리', '톰 버크', '조셉 크로스', '제이미 맥쉐인', '토비 레오나드 무어', '모니카 고스만', '찰스 댄스', '레븐 램빈']",7.14
1931,베러 와치 아웃,https://movie.naver.com/movie/bi/mi/basic.nhn?code=156532,https://ssl.pstatic.net/imgmovie/mdi/mit110/1565/156532_P14_151044.jpg,2016,['크리스 펙커버'],"['리바이 밀러', '올리비아 더용', '에드 옥슨볼드']",6.20
1932,해시태그 시그네,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217479,https://ssl.pstatic.net/imgmovie/mdi/mit110/2174/217479_P10_141924.jpg,2022,['크리스토퍼 보글리'],"['크리스틴 쿠야트 소프', '아이릭 새더', '앤더스 다니엘슨 리']",7.54
1933,옆집사람,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218468,https://ssl.pstatic.net/imgmovie/mdi/mit110/2184/218468_P16_182503.jpg,2022,['염지호'],"['오동민', '최희진', '이정현']",6.74
1934,파로호,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214480,https://ssl.pstatic.net/imgmovie/mdi/mit110/2144/214480_P15_140711.jpg,2022,['임상수'],"['이중옥', '김대건']",7.05
1935,쁘떼뜨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191059,https://ssl.pstatic.net/imgmovie/mdi/mit110/1910/191059_P01_113847.jpg,2019,['마틴 슈라이어'],"['에밀리아 슐레', '마이클 귀스덱', '데니스 모옌']",9.08
1936,원피스 : 에피소드 오브 메리 - 또 하나의 동료 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=126362,https://ssl.pstatic.net/imgmovie/mdi/mit110/1263/126362_P26_151609.jpg,2013,['토코로 카츠미'],"['타나카 마유미', '야마구치 캇페이', '오카무라 아케미']",8.63
1940,언프리티 소셜 스타,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152698,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152698_P15_112259.jpg,2017,['맷 스파이서'],"['오브리 플라자', '엘리자베스 올슨']",7.71
1941,부니베어: 애들이 줄었어요,https://movie.naver.com/movie/bi/mi/basic.nhn?code=207359,https://ssl.pstatic.net/imgmovie/mdi/mit110/2073/207359_P04_112953.jpg,2018,['정량'],,6.22
1942,사랑해! 진영아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99723,https://ssl.pstatic.net/imgmovie/mdi/mit110/0997/99723_P13_162630.jpg,2013,['이성은'],"['김규리', '박원상', '윤소정', '최유화', '전수진']",4.86
1946,이니시에이션 러브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137349,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137349_P09_154925.jpg,2015,['츠츠미 유키히코'],"['마츠다 쇼타', '마에다 아츠코', '키무라 후미노', '미우라 타카히로']",7.89
1947,청춘학당: 풍기문란 보쌈 야사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115530,https://ssl.pstatic.net/imgmovie/mdi/mit110/1155/115530_P15_092416.jpg,2014,['도창훈'],"['이태리', '배슬기', '안용준', '백봉기']",6.39
1948,용길이네 곱창집,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159879,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159879_P18_141127.jpg,2018,['정의신'],"['김상호', '마키 요코', '이노우에 마오', '사쿠라바 나나미', '이정은', '오타니 료헤이', '오오이즈미 요', '임희철']",7.71
1950,미스터 하이네켄,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118926,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118926_P14_113011.jpg,2015,['다니엘 알프레드손'],"['샘 워싱턴', '짐 스터게스', '안소니 홉킨스', '라이언 콴튼', '마르크 판 에이우언', '토마스 코쿼렐']",6.72
1951,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202441,https://ssl.pstatic.net/imgmovie/mdi/mit110/2024/202441_P01_163002.jpg,2020,"['김종해', '김철현']",,0.00
1952,해피 디 데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168031,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168031_P14_135033.jpg,2018,['켄 마리노'],"['핀 울프하드', '니나 도브레브', '바네사 허진스', '에바 롱고리아']",8.87
1954,데스티네이션 웨딩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167443,https://ssl.pstatic.net/imgmovie/mdi/mit110/1674/167443_P10_162700.jpg,2018,['빅터 레빈'],"['키아누 리브스', '위노나 라이더']",7.35
1957,지옥의 묵시록,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10501,https://ssl.pstatic.net/imgmovie/mdi/mit110/0105/10501_P42_131512.jpg,1979,['프란시스 포드 코폴라'],"['말론 브란도', '로버트 듀발', '마틴 쉰']",8.41
1959,나의 서른에게,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159716,https://ssl.pstatic.net/imgmovie/mdi/mit110/1597/159716_P09_100541.jpg,2017,['팽수혜'],"['주수나', '정흔의', '채한억']",8.40
1960,힐빌리의 노래,https://movie.naver.com/movie/bi/mi/basic.nhn?code=198754,https://ssl.pstatic.net/imgmovie/mdi/mit110/1987/198754_P02_143223.jpg,2020,['론 하워드'],"['에이미 아담스', '글렌 클로즈', '가브리엘 바쏘', '헤일리 베넷']",8.88
1961,큰엄마의 미친봉고,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196369,https://ssl.pstatic.net/imgmovie/mdi/mit110/1963/196369_P01_150536.jpg,2020,['백승환'],"['정영주', '김가은', '황석정', '조달환', '유성주', '정재광', '하정민', '송동환']",6.03
1962,래미의 초특급 시간여행,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182356,https://ssl.pstatic.net/imgmovie/mdi/mit110/1823/182356_P05_152758.jpg,2015,['웨이밍 황'],"['김경희', '이소은', '황창영', '이슬']",6.94
1965,어서오시게스트하우스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186239,https://ssl.pstatic.net/imgmovie/mdi/mit110/1862/186239_P18_110610.jpg,2019,['심요한'],"['이학주', '박선영', '신민재', '신재훈']",8.25
1969,카메론 포스트의 잘못된 교육,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154278,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154278_P14_143539.jpg,2018,['디자이리 아카반'],"['클로이 모레츠', '제니퍼 엘', '퀸 쉐퍼드', '사샤 레인', '마린 아일랜드', '존 갤러거 주니어', '오웬 캠벨', '포레스트 굿럭']",8.43
1970,마샤와 곰: 최고 중에 최고,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191433,https://ssl.pstatic.net/imgmovie/mdi/mit110/1914/191433_P11_101307.jpg,2019,['알레 쿠조브코프'],,3.71
1971,비커밍 아스트리드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175540,https://ssl.pstatic.net/imgmovie/mdi/mit110/1755/175540_P10_111707.jpg,2018,['페르닐레 피셔 크리스텐센'],"['마리아 보네비', '트린 디어홈', '매그너스 크레퍼', '알바 어거스트']",7.73
