,순번,영화명,네이버URL,이미지URL,제작연도,감독,출연,평점
506,1459,전설의 고향,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171888,https://ssl.pstatic.net/imgmovie/mdi/mit110/1718/171888_P01_173005.jpg,2015,['원일구'],"['변우민', '지대한', '강세정']",7.36
507,1459,전설의 고향,https://movie.naver.com/movie/bi/mi/basic.nhn?code=48036,https://ssl.pstatic.net/imgmovie/mdi/mit110/0480/D8036-01.jpg,2006,['김지환'],"['박신혜', '양금석']",4.52
508,1471,도마뱀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158723,https://ssl.pstatic.net/imgmovie/mdi/mit110/1587/158723_P01_135755.jpg,2015,['오혜진'],,0.00
509,1471,도마뱀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43681,https://ssl.pstatic.net/imgmovie/mdi/mit110/0436/D3681-01.jpg,2006,['강지은'],"['강혜정', '조승우']",7.15
510,1477,파이널 데스티네이션,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217810,https://ssl.pstatic.net/imgmovie/mdi/mit110/2178/217810_P01_120522.jpg,2021,['마리카 다무라 '],,0.00
511,1477,파이널 데스티네이션,누락,누락,누락,누락,누락,누락
512,1483,멋진 하루,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165697,https://ssl.pstatic.net/imgmovie/mdi/mit110/1656/165697_P01_170113.jpg,2017,['서지운'],,0.00
513,1483,멋진 하루,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69023,https://ssl.pstatic.net/imgmovie/mdi/mit110/0690/F9023-00.jpg,2008,['이윤기'],"['전도연', '하정우']",8.25
514,1497,언더 워터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223000,https://ssl.pstatic.net/imgmovie/mdi/mit110/2230/223000_P01_152506.jpg,2022,['에드가 카프'],,0.00
515,1497,언더 워터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144943,https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144943_P14_161641.jpg,2016,['자움 콜렛 세라'],['블레이크 라이블리'],8.11
516,1500,사랑의 레시피,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96847,https://ssl.pstatic.net/imgmovie/mdi/mit110/0968/96847_P01_171223.jpeg,2012,['린허룽'],"['이다해', '정원창', '이역봉', '방안나']",5.00
517,1500,사랑의 레시피,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67513,https://ssl.pstatic.net/imgmovie/mdi/mit110/0675/F7513-00.jpg,2007,['스콧 힉스'],"['캐서린 제타 존스', '아론 에크하트', '아비게일 브레스린', '패트리시아 클락슨']",8.05
518,1501,보통사람,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208275,https://ssl.pstatic.net/imgmovie/mdi/mit110/2082/208275_P01_163900.jpg,2021,['국도원'],,0.00
519,1501,보통사람,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152331,https://ssl.pstatic.net/imgmovie/mdi/mit110/1523/152331_P21_102858.jpg,2017,['김봉한'],"['손현주', '장혁']",7.97
520,1504,싸움,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86051,https://ssl.pstatic.net/imgmovie/mdi/mit110/0860/86051_P01_175716.jpg,2010,"['아바 안드라스', '프롤링 벤스']",,9.00
521,1504,싸움,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66438,https://ssl.pstatic.net/imgmovie/mdi/mit110/0664/F6438-00.jpg,2007,['한지승'],"['설경구', '김태희']",6.04
522,1507,클릭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165693,https://ssl.pstatic.net/imgmovie/mdi/mit110/1656/165693_P01_164649.jpg,2017,['갈리나 미클리노바'],,0.00
523,1507,클릭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58437,https://ssl.pstatic.net/imgmovie/mdi/mit110/0584/E8437-00.jpg,2006,['프랭크 코라치'],['아담 샌들러'],9.13
524,1508,스토커,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224539,,2023,['홍충도'],,0.00
525,1508,스토커,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80465,https://ssl.pstatic.net/imgmovie/mdi/mit110/0804/80465_P44_174255.jpg,2013,['박찬욱'],"['미아 와시코브스카', '매튜 구드', '니콜 키드먼']",7.31
526,1515,루카,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226114,,2023,['제시카 우드워스'],,0.00
527,1515,루카,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202903,https://ssl.pstatic.net/imgmovie/mdi/mit110/2029/202903_P05_103600.jpg,2021,['엔리코 카사로사'],"['제이콥 트렘블레이', '잭 딜런 그레이저', '엠마 버만']",9.01
528,1516,언더월드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89692,https://ssl.pstatic.net/imgmovie/mdi/mit110/0896/89692_P04_134517.jpg,2010,['시 웨이젠'],,10.00
529,1516,언더월드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37376,https://ssl.pstatic.net/imgmovie/mdi/mit110/0373/C7376-00.jpg,2003,['렌 와이즈먼'],"['케이트 베킨세일', '스코트 스피드먼']",7.80
530,1523,더 링,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165762,https://ssl.pstatic.net/imgmovie/mdi/mit110/1657/165762_P01_174609.jpg,2017,['임티아즈 알리'],"['샤룩 칸', '아누쉬카 샤르마']",9.00
531,1523,더 링,누락,누락,누락,누락,누락,누락
532,1525,파라노말 액티비티 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73787,https://ssl.pstatic.net/imgmovie/mdi/mit110/0737/73787_P08_193657.jpg,2010,['토드 윌리엄스'],"['케이티 피더스턴', '미카 슬로앳']",6.53
533,1525,파라노말 액티비티 2,누락,누락,누락,누락,누락,누락
534,1532,홈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=206410,https://ssl.pstatic.net/imgmovie/mdi/mit110/2064/206410_P01_163046.jpg,2021,['미리암 우위라지예 비라라'],,0.00
535,1532,홈,누락,누락,누락,누락,누락,누락
536,1536,환생,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220611,,2019,['김진화'],"['장선', '김세동']",0.00
537,1536,환생,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57703,https://ssl.pstatic.net/imgmovie/mdi/mit110/0577/E7703-01.jpg,2005,['시미즈 다카시'],"['유카', '시이나 깃페이']",5.44
538,1540,어바웃 러브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183262,https://ssl.pstatic.net/imgmovie/mdi/mit110/1832/183262_P01_154623.jpg,2018,['마에바 베롤'],,0.00
539,1540,어바웃 러브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40118,https://ssl.pstatic.net/imgmovie/mdi/mit110/0401/D0118-00.jpg,2004,['존 헤이'],"['제니퍼 <b>러브</b> 휴잇', '더그레이 스콧']",5.80
540,1543,더 캣,https://movie.naver.com/movie/bi/mi/basic.nhn?code=212472,https://ssl.pstatic.net/imgmovie/mdi/mit110/2124/212472_P01_182722.jpeg,2020,['메리 어픽'],,0.00
541,1543,더 캣,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36743,https://ssl.pstatic.net/imgmovie/mdi/mit110/0367/C6743-00.jpg,2003,['보 웰치'],['마이크 마이어스'],7.43
542,1545,플립,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226638,,2022,['미하 퀴에친스키'],,0.00
543,1545,플립,누락,누락,누락,누락,누락,누락
544,1553,나이트 플라이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160920,https://ssl.pstatic.net/imgmovie/mdi/mit110/1609/160920_P01_175718.jpg,2016,['카나 야마다'],,0.00
545,1553,나이트 플라이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42792,https://ssl.pstatic.net/imgmovie/mdi/mit110/0427/D2792-01.jpg,2005,['웨스 크레이븐'],"['레이첼 맥아담스', '킬리언 머피']",7.21
546,1563,셔터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179674,https://ssl.pstatic.net/imgmovie/mdi/mit110/1796/179674_P01_111627.jpg,2017,['할 버딕'],,8.00
547,1563,셔터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40140,https://ssl.pstatic.net/imgmovie/mdi/mit110/0401/D0140-00.jpg,2004,"['반종 피산다나쿤', '팍품 웡품']","['아난다 에버링햄', '나타위라눗 통미', '아치타 시카마나', '운노프 찬파이불']",7.50
548,1570,플러쉬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196995,https://ssl.pstatic.net/imgmovie/mdi/mit110/1969/196995_P01_181744.jpg,2020,['디에고 프레이타스'],,0.00
549,1570,플러쉬,누락,누락,누락,누락,누락,누락
550,1575,동승,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165620,https://ssl.pstatic.net/imgmovie/mdi/mit110/1656/165620_P01_155142.jpg,2017,['한지수'],"['강혁일', '김경남', '전여빈']",0.00
551,1575,동승,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29748,https://ssl.pstatic.net/imgmovie/mdi/mit110/0297/B9748-00.jpg,2002,['주경중'],"['김태진', '김예령', '김민교', '오영수', '전무송']",7.90
552,1581,하이힐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153354,https://ssl.pstatic.net/imgmovie/mdi/mit110/1533/153354_P01_152715.jpg,2016,['이인철'],['키쿠치 린코'],0.00
553,1581,하이힐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102818,https://ssl.pstatic.net/imgmovie/mdi/mit110/1028/102818_P03_174622.jpg,2013,['장진'],"['차승원', '오정세', '이솜']",7.80
554,1586,허스토리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218848,https://ssl.pstatic.net/imgmovie/mdi/mit110/2188/218848_P01_145741.png,2022,['안재빈'],,0.00
555,1586,허스토리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167787,https://ssl.pstatic.net/imgmovie/mdi/mit110/1677/167787_P31_113629.jpg,2017,['민규동'],"['김희애', '김해숙']",9.30
556,1589,그해 여름,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205723,https://ssl.pstatic.net/imgmovie/mdi/mit110/2057/205723_P01_165154.jpeg,2021,['케빈 첸'],,0.00
557,1589,그해 여름,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46985,https://ssl.pstatic.net/imgmovie/mdi/mit110/0469/D6985-01.jpg,2006,['조근식'],"['이병헌', '수애']",8.93
558,1594,내 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154437,https://ssl.pstatic.net/imgmovie/mdi/mit110/1544/154437_P11_154916.jpg,2016,['에이슬링 월쉬'],"['에단 호크', '샐리 호킨스']",9.22
559,1600,에베레스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194295,https://ssl.pstatic.net/imgmovie/mdi/mit110/1942/194295_P09_140716.jpg,2019,['이인항'],"['오경', '장쯔이', '정백연']",2.71
560,1600,에베레스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118952,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118952_P12_094439.jpg,2015,['발타자르 코루마쿠르'],"['제이크 질렌할', '로빈 라이트', '키이라 나이틀리', '제이슨 클락', '조슈 브롤린', '샘 워싱턴']",7.57
561,1603,무서운 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142165,https://ssl.pstatic.net/imgmovie/mdi/mit110/1421/142165_P00_162949.jpg,2015,"['전유림', '김경현', '최유슬', '최정인', '홍진솔']","['전유림', '김경현', '최유슬', '최정인', '홍진솔']",7.00
562,1603,무서운 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96326,https://ssl.pstatic.net/imgmovie/mdi/mit110/0963/96326_P30_180213.jpg,2012,"['정범식', '임대웅', '홍지영', '김곡', '김선', '민규동']","['김지영', '정은채', '남보라', '배수빈', '김현수', '노강민', '진태현', '최윤영', '나영희', '김예원', '조한철', '유연석', '김지원']",6.70
563,1606,가필드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172413,https://ssl.pstatic.net/imgmovie/mdi/mit110/1724/172413_P01_154643.jpg,2017,['조지 뱅크스 데이비스'],,0.00
564,1606,가필드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38414,https://ssl.pstatic.net/imgmovie/mdi/mit110/0384/C8414-00.jpg,2004,['피터 휴잇'],"['빌 머레이', '제니퍼 러브 휴잇', '브레킨 메이어', '스티븐 토보로스키']",7.08
565,1607,킬러스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119293,https://ssl.pstatic.net/imgmovie/mdi/mit110/1192/119293_P04_154950.jpg,2014,['모 브라더스'],"['키타무라 카즈키', '오카 안타라']",6.73
566,1607,킬러스,누락,누락,누락,누락,누락,누락
567,1609,프로포즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181783,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181783_P01_164556.jpg,2018,['뎃 스포라디스크 필름코레크티벳'],,0.00
568,1609,프로포즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=54565,https://ssl.pstatic.net/imgmovie/mdi/mit110/0545/54565_P00_121829.jpg,2009,['앤 플레쳐'],"['산드라 블록', '라이언 레이놀즈']",8.67
569,1611,파랑주의보,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85533,https://ssl.pstatic.net/imgmovie/mdi/mit110/0855/85533_P01_111443.jpg,2011,['알렉산드라 샤드리나'],,0.00
570,1611,파랑주의보,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43508,https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/D3508-01.jpg,2005,['전윤수'],"['차태현', '송혜교']",5.80
571,1623,가면,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165674,https://ssl.pstatic.net/imgmovie/mdi/mit110/1656/165674_P01_143906.jpg,2017,['허윤'],,0.00
572,1623,가면,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65064,https://ssl.pstatic.net/imgmovie/mdi/mit110/0650/F5064-00.jpg,2007,['양윤호'],"['김강우', '김규리', '이수경']",7.81
573,1642,레드카펫,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163640,https://ssl.pstatic.net/imgmovie/mdi/mit110/1636/163640_P01_121527.jpg,2015,"['프<b>레드</b>릭 발리프', '칸타라마 가히기리']",,0.00
574,1642,레드카펫,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106332,https://ssl.pstatic.net/imgmovie/mdi/mit110/1063/106332_P25_092837.jpg,2013,['박범수'],"['윤계상', '고준희']",8.29
575,1647,미녀와 야수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136872,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136872_P12_113639.jpg,2017,['빌 콘돈'],"['엠마 왓슨', '댄 스티븐스', '루크 에반스']",8.79
576,1647,미녀와 야수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119456,https://ssl.pstatic.net/imgmovie/mdi/mit110/1194/119456_P24_114115.jpg,2014,['크리스토프 갱스'],"['뱅상 카셀', '레아 세이두']",7.72
577,1647,미녀와 야수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136872,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136872_P12_113639.jpg,2017,['빌 콘돈'],"['엠마 왓슨', '댄 스티븐스', '루크 에반스']",8.79
578,1647,미녀와 야수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119456,https://ssl.pstatic.net/imgmovie/mdi/mit110/1194/119456_P24_114115.jpg,2014,['크리스토프 갱스'],"['뱅상 카셀', '레아 세이두']",7.72
579,1650,스카우트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74289,https://ssl.pstatic.net/imgmovie/mdi/mit110/0742/74289_P03_113007.jpg,2009,['프레오 시리수완'],"['아피사릿 아디사수라락', '위라유트 카엥칸']",0.00
580,1650,스카우트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66510,https://ssl.pstatic.net/imgmovie/mdi/mit110/0665/F6510-01.jpg,2007,['김현석'],"['임창정', '엄지원']",8.16
581,1657,헨젤과 그레텔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149648,https://ssl.pstatic.net/imgmovie/mdi/mit110/1496/149648_P09_163236.jpg,2015,['에이드리언 노블'],"['아드리안 이뢰드', '야니나 베흘레', '다니엘라 진드람', '일레아나 톤카', '미카엘라 슈스터', '아니카 게르하르즈']",6.17
582,1657,헨젤과 그레텔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65067,https://ssl.pstatic.net/imgmovie/mdi/mit110/0650/F5067-01.jpg,2007,['임필성'],"['천정명', '은원재', '심은경', '진지희', '박희순']",7.74
583,1672,드리머,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186189,https://ssl.pstatic.net/imgmovie/mdi/mit110/1861/186189_P01_171735.jpg,2018,['올가 오코레로바'],,0.00
584,1672,드리머,누락,누락,누락,누락,누락,누락
585,1677,리크루트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184932,https://ssl.pstatic.net/imgmovie/mdi/mit110/1849/184932_P01_152030.jpg,2019,['이고르 초이'],,0.00
586,1677,리크루트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36351,https://ssl.pstatic.net/imgmovie/mdi/mit110/0363/C6351-00.jpg,2003,['로저 도널드슨'],"['알 파치노', '콜린 파렐']",7.90
587,1678,아포칼립토,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152538,https://ssl.pstatic.net/imgmovie/mdi/mit110/1525/152538_P01_175215.png,2015,"['시몬 루이셀', '기욤 미쿠엘', '마틸드 미쉘', '멜라니에 레 블로아', '줄리엔 로쓰']",,9.00
588,1678,아포칼립토,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51579,https://ssl.pstatic.net/imgmovie/mdi/mit110/0515/E1579-00.jpg,2006,['멜 깁슨'],"['루디 영블러드', '모리스 버드옐로우헤드']",8.66
589,1687,위험한 관계,https://movie.naver.com/movie/bi/mi/basic.nhn?code=227001,https://ssl.pstatic.net/imgmovie/mdi/mit110/2270/227001_P01_183656.jpg,2022,['조시 하비에르 리예스'],['쉐리 라라'],0.00
590,1687,위험한 관계,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88270,https://ssl.pstatic.net/imgmovie/mdi/mit110/0882/88270_P24_160414.jpg,2012,['허진호'],"['장동건', '장쯔이', '장백지']",8.01
591,1688,스포트라이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214705,https://ssl.pstatic.net/imgmovie/mdi/mit110/2147/214705_P01_113128.jpg,2022,['쿠보야마 1862'],,0.00
592,1688,스포트라이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129072,https://ssl.pstatic.net/imgmovie/mdi/mit110/1290/129072_P33_095323.jpg,2015,['토마스 맥카시'],"['마크 러팔로', '마이클 키튼', '레이첼 맥아담스', '리브 슈라이버']",8.95
593,1693,서핑 업,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201753,https://ssl.pstatic.net/imgmovie/mdi/mit110/2017/201753_P01_144052.jpg,2021,['앤드류 스티븐스'],"['케빈 G. 퀸', '클라우디아 리', '패트릭 파비언', '마이클 제이 화이트']",0.00
594,1693,서핑 업,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62896,https://ssl.pstatic.net/imgmovie/mdi/mit110/0628/F2896-00.jpg,2007,"['애쉬 브래넌', '크리스 벅']","['샤이아 라보프', '제프 브리지스']",7.32
595,1696,첫키스만 50번째,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172458,https://ssl.pstatic.net/imgmovie/mdi/mit110/1724/172458_P19_174808.jpg,2018,['후쿠다 유이치'],"['야마다 타카유키', '나가사와 마사미']",6.83
596,1696,첫키스만 50번째,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38227,https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/38227_P13_143424.jpg,2004,['피터 시걸'],"['아담 샌들러', '드류 베리모어']",9.23
597,1697,미성년,https://movie.naver.com/movie/bi/mi/basic.nhn?code=211025,https://ssl.pstatic.net/imgmovie/mdi/mit110/2110/211025_P01_223305.JPG,2020,['베흐자드 아자디'],,0.00
598,1697,미성년,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171785,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171785_P84_181225.jpg,2018,['김윤석'],"['염정아', '김소진', '김혜준', '박세진', '김윤석']",8.37
599,1727,런,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226662,,2022,['알렉스 프래거'],,0.00
600,1727,런,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190722,https://ssl.pstatic.net/imgmovie/mdi/mit110/1907/190722_P19_095924.jpg,2020,['아니쉬 차간티'],"['사라 폴슨', '키에라 앨<b>런</b>']",8.22
601,1735,오큘러스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179802,https://ssl.pstatic.net/imgmovie/mdi/mit110/1798/179802_P01_142912.jpg,2018,"['나심 키아니', '무스타파 무스타파비']",['나심 키아니'],0.00
